@relation BasicAgentAAtraining-data

@attribute ghostVector1x NUMERIC
@attribute ghostVector1y NUMERIC
@attribute ghostVector2x NUMERIC
@attribute ghostVector2y NUMERIC
@attribute ghostVector3x NUMERIC
@attribute ghostVector3y NUMERIC
@attribute ghostVector4x NUMERIC
@attribute ghostVector4y NUMERIC
@attribute aliveGhost{1111,1110,1100,1101,1011,1001,1010,1000,111,110,101,100,11,10,1,0}
@attribute score NUMERIC
@attribute minimap1 {W,E,G}
@attribute minimap2 {W,E,G}
@attribute minimap3 {W,E,G}
@attribute minimap4 {W,E,G}
@attribute minimap5 {W,E,G}
@attribute minimap6 {W,E,G}
@attribute minimap7 {W,E,G}
@attribute minimap8 {W,E,G}
@attribute minimap9 {W,E,G}
@attribute minimap10 {W,E,G}
@attribute minimap11 {W,E,G}
@attribute minimap12 {W,E,G}
@attribute minimap13 {W,E,G}
@attribute minimap14 {W,E,G}
@attribute minimap15 {W,E,G}
@attribute minimap16 {W,E,G}
@attribute minimap17 {W,E,G}
@attribute minimap18 {W,E,G}
@attribute minimap19 {W,E,G}
@attribute minimap20 {W,E,G}
@attribute minimap21 {W,E,G}
@attribute minimap22 {W,E,G}
@attribute minimap23 {W,E,G}
@attribute minimap24 {W,E,G}
@attribute minimap25 {W,E,G}
@attribute isGhostNorth {True, False}
@attribute isGhostSouth {True, False}
@attribute isGhostEast  {True, False}
@attribute isGhostWest  {True, False}
@attribute isFoodNorth  {True, False}
@attribute isFoodSouth  {True, False}
@attribute isFoodEast   {True, False}
@attribute isFoodWest   {True, False}
@attribute action{Stop,South,North,West,East}
@attribute nextScore NUMERIC

@data
-11,1,-11,5,99999,99999,99999,99999,11,356,W,W,W,W,W,W,W,W,W,W,E,E,E,E,E,E,E,W,E,E,E,E,W,W,W,False,False,False,False,False,False,False,False,West,355
-10,1,-10,5,99999,99999,99999,99999,11,355,W,W,W,W,W,W,W,W,W,W,E,E,E,E,E,E,E,E,W,E,E,E,E,W,W,False,False,False,False,False,False,False,False,North,354
-10,0,-10,4,99999,99999,99999,99999,11,354,W,W,W,W,W,E,E,E,E,E,E,E,E,W,E,E,E,E,W,W,E,E,E,E,E,False,False,False,False,False,False,False,False,West,353
-9,0,-9,4,99999,99999,99999,99999,11,353,W,W,W,W,W,E,E,E,E,E,E,E,E,E,W,E,E,E,E,W,E,E,E,E,E,False,False,False,False,False,False,False,False,West,352
-8,0,-8,4,99999,99999,99999,99999,11,352,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,False,False,False,False,False,False,False,False,West,351
-7,0,-7,4,99999,99999,99999,99999,11,351,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,False,False,False,False,False,False,False,False,West,350
-6,0,-6,4,99999,99999,99999,99999,11,350,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,False,False,False,False,False,False,False,False,West,349
-5,0,-5,4,99999,99999,99999,99999,11,349,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,False,False,False,False,False,False,False,False,West,348
-4,0,-4,4,99999,99999,99999,99999,11,348,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,False,False,False,False,False,False,False,False,West,347
-3,0,-3,4,99999,99999,99999,99999,11,347,W,W,W,W,W,E,E,E,E,E,W,E,E,E,E,W,E,E,E,E,E,E,E,E,E,False,False,False,False,False,False,False,False,West,346
-2,0,-2,4,99999,99999,99999,99999,11,346,W,W,W,W,W,E,E,E,E,E,G,W,E,E,E,W,W,E,E,E,E,E,E,E,E,False,False,False,False,False,False,False,False,North,345
-2,-1,-2,3,99999,99999,99999,99999,11,345,E,E,E,E,E,G,W,E,E,E,W,W,E,E,E,E,E,E,E,E,W,W,E,E,E,False,False,False,False,False,False,False,False,North,344
-2,-2,-2,2,99999,99999,99999,99999,11,344,G,W,E,E,E,W,W,E,E,E,E,E,E,E,E,W,W,E,E,E,G,W,E,E,E,False,False,False,False,False,False,False,False,West,343
-1,-2,-1,2,99999,99999,99999,99999,11,343,E,G,W,E,E,W,W,W,E,E,E,E,E,E,E,W,W,W,E,E,E,G,W,E,E,False,False,False,False,False,False,False,False,West,342
0,-2,0,2,99999,99999,99999,99999,11,342,E,E,G,W,E,E,W,W,W,E,E,E,E,E,E,E,W,W,W,E,E,E,G,W,E,False,False,False,False,False,False,False,False,West,341
1,-2,1,2,99999,99999,99999,99999,11,341,E,E,E,G,W,E,E,W,W,W,E,E,E,E,E,E,E,W,W,W,E,E,E,G,W,False,False,False,False,False,False,False,False,West,340
2,-2,2,2,99999,99999,99999,99999,11,340,W,E,E,E,G,W,E,E,W,W,W,E,E,E,E,W,E,E,W,W,W,E,E,E,G,False,False,False,False,False,False,False,False,South,339
2,-1,2,3,99999,99999,99999,99999,11,339,W,E,E,E,E,W,E,E,E,G,W,E,E,W,W,W,E,E,E,E,W,E,E,W,W,False,False,False,False,False,False,False,False,South,338
2,0,2,4,99999,99999,99999,99999,11,338,W,W,W,W,W,W,E,E,E,E,W,E,E,E,G,W,E,E,W,W,W,E,E,E,E,False,False,False,False,False,False,False,False,East,337
1,0,1,4,99999,99999,99999,99999,11,337,W,W,W,W,W,E,E,E,E,E,E,E,E,G,W,E,E,W,W,W,E,E,E,E,E,False,False,True,False,False,False,False,False,East,536
99999,99999,0,4,99999,99999,99999,99999,1011,536,W,W,W,W,W,E,E,E,E,E,E,E,E,W,E,E,W,W,W,E,E,E,E,E,E,False,False,False,False,False,False,False,False,South,535
99999,99999,0,5,99999,99999,99999,99999,1011,535,W,E,W,G,W,W,W,W,W,W,E,E,E,E,E,E,E,E,W,E,E,W,W,W,E,False,False,False,False,False,False,False,False,East,534
99999,99999,-1,5,99999,99999,99999,99999,1011,534,E,W,G,W,G,W,W,W,W,W,E,E,E,E,E,E,E,W,E,E,W,W,W,E,E,False,False,False,False,False,False,False,False,East,533
99999,99999,-2,5,99999,99999,99999,99999,1011,533,W,G,W,G,W,W,W,W,W,W,E,E,E,E,E,E,W,E,E,E,W,W,E,E,E,False,False,False,False,False,False,False,False,North,532
99999,99999,-2,4,99999,99999,99999,99999,1011,532,W,W,W,W,W,E,E,E,E,E,E,W,E,E,E,W,W,E,E,E,E,E,E,E,E,False,False,False,False,False,False,False,False,North,531
99999,99999,-2,3,99999,99999,99999,99999,1011,531,E,E,E,E,E,E,W,E,E,E,W,W,E,E,E,E,E,E,E,E,W,W,E,E,E,False,False,False,False,False,False,False,False,North,530
99999,99999,-2,2,99999,99999,99999,99999,1011,530,E,W,E,E,E,W,W,E,E,E,E,E,E,E,E,W,W,E,E,E,G,W,E,E,E,False,False,False,False,False,False,False,False,North,529
99999,99999,-2,1,99999,99999,99999,99999,1011,529,W,W,E,E,E,E,E,E,E,E,W,W,E,E,E,G,W,E,E,E,E,E,E,E,E,False,False,False,False,False,False,False,False,North,528
99999,99999,-2,0,99999,99999,99999,99999,1011,528,E,E,E,E,E,W,W,E,E,E,G,W,E,E,E,E,E,E,E,E,W,W,W,W,W,False,False,False,False,False,False,False,False,East,527
99999,99999,-3,0,99999,99999,99999,99999,1011,527,E,E,E,E,E,W,E,E,E,E,W,E,E,E,E,E,E,E,E,E,W,W,W,W,W,False,False,False,False,False,False,False,False,South,526
99999,99999,-3,1,99999,99999,99999,99999,1011,526,W,E,E,E,E,E,E,E,E,E,W,E,E,E,E,W,E,E,E,E,E,E,E,E,E,False,False,False,False,False,False,False,False,West,525
99999,99999,-2,1,99999,99999,99999,99999,1011,525,W,W,E,E,E,E,E,E,E,E,W,W,E,E,E,G,W,E,E,E,E,E,E,E,E,False,False,False,False,False,False,False,False,North,524
99999,99999,-2,0,99999,99999,99999,99999,1011,524,E,E,E,E,E,W,W,E,E,E,G,W,E,E,E,E,E,E,E,E,W,W,W,W,W,False,False,False,False,False,False,False,False,East,523
99999,99999,-3,0,99999,99999,99999,99999,1011,523,E,E,E,E,E,W,E,E,E,E,W,E,E,E,E,E,E,E,E,E,W,W,W,W,W,False,False,False,False,False,False,False,False,East,522
99999,99999,-4,0,99999,99999,99999,99999,1011,522,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,False,False,False,False,False,False,False,False,North,521
99999,99999,-4,-1,99999,99999,99999,99999,1011,521,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,False,False,False,False,False,False,False,False,West,520
99999,99999,-3,-1,99999,99999,99999,99999,1011,520,W,E,E,E,E,W,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,False,False,False,False,False,False,False,False,South,519
99999,99999,-3,0,99999,99999,99999,99999,1011,519,E,E,E,E,E,W,E,E,E,E,W,E,E,E,E,E,E,E,E,E,W,W,W,W,W,False,False,False,False,False,False,False,False,West,518
99999,99999,-2,0,99999,99999,99999,99999,1011,518,E,E,E,E,E,W,W,E,E,E,G,W,E,E,E,E,E,E,E,E,W,W,W,W,W,False,False,False,False,False,False,False,False,South,517
99999,99999,-2,1,99999,99999,99999,99999,1011,517,W,W,E,E,E,E,E,E,E,E,W,W,E,E,E,G,W,E,E,E,E,E,E,E,E,False,False,False,False,False,False,False,False,South,516
99999,99999,-2,2,99999,99999,99999,99999,1011,516,E,W,E,E,E,W,W,E,E,E,E,E,E,E,E,W,W,E,E,E,G,W,E,E,E,False,False,False,False,False,False,False,False,West,515
99999,99999,-1,2,99999,99999,99999,99999,1011,515,E,E,W,E,E,W,W,W,E,E,E,E,E,E,E,W,W,W,E,E,E,G,W,E,E,False,False,False,False,False,False,False,False,West,514
99999,99999,0,2,99999,99999,99999,99999,1011,514,E,E,E,W,E,E,W,W,W,E,E,E,E,E,E,E,W,W,W,E,E,E,G,W,E,False,False,False,False,False,False,False,False,West,513
99999,99999,1,2,99999,99999,99999,99999,1011,513,E,E,E,E,W,E,E,W,W,W,E,E,E,E,E,E,E,W,W,W,E,E,E,G,W,False,False,False,False,False,False,False,False,West,512
99999,99999,2,2,99999,99999,99999,99999,1011,512,W,E,E,E,E,W,E,E,W,W,W,E,E,E,E,W,E,E,W,W,W,E,E,E,G,False,False,False,False,False,False,False,False,North,511
99999,99999,2,1,99999,99999,99999,99999,1011,511,W,E,E,W,W,W,E,E,E,E,W,E,E,W,W,W,E,E,E,G,W,E,E,E,E,False,False,False,False,False,False,False,False,North,510
99999,99999,2,0,99999,99999,99999,99999,1011,510,W,E,E,E,E,W,E,E,W,W,W,E,E,E,G,W,E,E,E,E,W,W,W,W,W,False,False,False,False,False,False,False,False,East,509
-6,1,-6,5,5,5,6,1,0,0,W,W,W,W,W,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,False,False,False,False,False,False,False,False,North,-1
-6,0,-6,5,5,4,6,0,0,-1,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,False,False,False,False,False,False,False,False,West,-2
-5,-1,-4,5,7,4,7,-1,0,-2,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,False,False,False,False,False,False,False,False,South,-3
-5,0,-3,6,6,5,7,1,0,-3,E,W,W,W,W,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,False,False,False,False,False,False,False,False,West,-4
-4,1,-1,6,7,6,8,1,0,-4,W,E,W,W,W,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,False,False,False,False,False,False,False,False,North,-5
-4,-1,-1,4,7,5,8,-1,0,-5,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,False,False,False,False,False,False,False,False,West,-6
-3,0,0,4,8,4,8,-1,0,-6,W,W,W,W,W,E,E,E,E,E,W,E,E,E,E,W,E,E,E,E,E,E,E,E,E,False,False,False,False,False,False,False,False,West,-7
-2,-1,2,4,9,4,9,-1,0,-7,W,W,W,W,W,G,E,E,E,E,E,W,E,E,E,W,W,E,E,E,E,E,E,E,E,False,False,False,False,False,False,False,False,South,-8
-1,0,2,5,10,5,8,0,0,-8,W,E,W,E,W,W,W,W,W,W,E,G,E,E,E,E,W,E,E,E,W,W,E,E,E,False,False,False,True,False,False,False,False,West,191
99999,99999,4,5,11,6,9,0,1000,191,E,W,E,W,E,W,W,W,W,W,E,E,E,E,E,E,E,W,E,E,W,W,W,E,E,False,False,False,False,False,False,False,False,West,190
99999,99999,6,5,13,6,10,1,1000,190,W,E,W,E,W,W,W,W,W,W,E,E,E,E,E,E,E,E,W,E,E,W,W,W,E,False,False,False,False,False,False,False,False,North,189
99999,99999,6,4,13,4,10,-1,1000,189,W,W,W,W,W,E,E,E,E,E,E,E,E,W,E,E,W,W,W,E,E,E,E,E,E,False,False,False,False,False,False,False,False,West,188
99999,99999,7,4,14,5,10,-1,1000,188,W,W,W,W,W,E,E,E,E,E,E,E,E,E,W,E,E,W,W,W,E,E,E,E,E,False,False,False,False,False,False,False,False,South,187
99999,99999,7,4,13,6,10,1,1000,187,G,W,E,W,E,W,W,W,W,W,E,E,E,E,E,E,E,E,E,W,E,E,W,W,W,False,False,False,False,False,False,False,False,East,186
99999,99999,5,4,12,5,10,1,1000,186,W,E,W,E,W,W,W,W,W,W,E,E,E,E,E,E,E,E,W,E,E,W,W,W,E,False,False,False,False,False,False,False,False,East,185
99999,99999,4,4,12,5,9,2,1000,185,E,W,E,W,E,W,W,W,W,W,E,E,E,E,E,E,E,W,E,E,W,W,W,E,E,False,False,False,False,False,False,False,False,East,184
99999,99999,3,4,12,5,8,2,1000,184,W,E,W,E,W,W,W,W,W,W,E,E,E,E,E,E,W,E,E,E,W,W,E,E,E,False,False,False,False,False,False,False,False,North,183
99999,99999,2,3,12,3,8,1,1000,183,W,W,W,W,W,E,E,E,E,E,E,W,E,E,E,W,W,E,E,E,E,E,E,E,E,False,False,False,False,False,False,False,False,North,182
99999,99999,1,2,12,2,8,0,1000,182,E,E,E,E,E,E,W,E,E,E,W,W,E,E,E,E,E,E,E,E,W,W,E,G,E,False,False,False,False,False,False,False,False,North,181
99999,99999,1,2,12,2,8,0,1000,181,E,W,E,E,E,W,W,E,E,E,E,E,E,E,E,W,W,E,E,E,E,W,E,G,E,False,False,False,False,False,False,False,False,North,180
99999,99999,1,2,13,1,7,-1,1000,180,W,W,E,E,E,E,E,E,E,E,W,W,E,E,E,E,W,E,E,E,E,E,E,G,E,False,False,False,False,False,False,False,False,North,179
99999,99999,2,1,13,-1,7,-1,1000,179,E,E,E,E,E,W,W,E,E,E,E,W,E,E,E,E,E,E,E,G,W,W,W,W,W,False,False,False,False,False,False,False,False,East,178
99999,99999,1,1,12,0,6,-1,1000,178,E,E,E,E,E,W,E,E,E,E,W,E,E,E,E,E,E,E,G,E,W,W,W,W,W,False,False,False,False,False,False,False,False,North,177
99999,99999,2,0,12,-1,5,-2,1000,177,W,E,E,E,E,W,E,E,E,E,E,E,E,E,G,W,W,W,W,W,W,W,W,W,W,False,False,False,False,False,False,False,False,East,176
99999,99999,1,-1,11,-1,4,-3,1000,176,E,E,E,E,E,E,E,E,G,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,False,False,False,False,False,False,False,False,East,175
99999,99999,0,-2,10,-1,4,-3,1000,175,E,E,G,E,E,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,False,False,False,False,False,False,False,False,South,174
99999,99999,-1,-1,10,-1,4,-1,1000,174,E,E,E,E,E,E,G,E,E,E,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,False,False,False,False,False,False,False,False,South,173
99999,99999,-1,-1,10,-1,3,0,1000,173,E,E,E,E,E,E,G,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,False,False,False,False,False,False,False,False,South,172
99999,99999,-1,0,10,1,3,2,1000,172,E,E,E,E,E,E,E,E,E,E,E,G,E,E,E,E,E,E,E,E,E,E,E,E,E,False,False,False,True,False,False,False,False,West,371
99999,99999,99999,99999,11,1,4,3,1100,371,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,False,False,False,False,False,False,False,False,North,370
99999,99999,99999,99999,10,0,3,2,1100,370,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,False,False,False,False,False,False,False,False,East,369
99999,99999,99999,99999,9,1,3,2,1100,369,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,False,False,False,False,False,False,False,False,East,368
99999,99999,99999,99999,8,1,2,2,1100,368,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,G,False,False,False,False,False,False,False,False,North,367
99999,99999,99999,99999,8,1,1,1,1100,367,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,G,E,W,W,W,W,W,False,False,False,False,False,False,False,False,North,366
99999,99999,99999,99999,8,0,2,0,1100,366,E,E,E,E,E,E,E,E,E,E,E,E,E,E,G,W,W,W,W,W,W,W,W,W,W,False,False,False,False,False,False,False,False,East,365
99999,99999,99999,99999,7,0,1,-1,1100,365,E,E,E,E,E,E,E,E,G,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,False,False,False,False,False,False,False,False,East,364
99999,99999,99999,99999,7,0,0,-1,1100,364,E,E,E,E,W,E,E,G,E,W,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,False,True,False,False,False,False,False,False,South,363
99999,99999,99999,99999,7,0,-1,0,1100,363,E,E,E,E,E,E,E,E,E,W,E,G,E,E,W,E,E,E,E,E,W,W,W,W,W,False,False,False,True,False,False,False,False,West,562
99999,99999,99999,99999,8,0,99999,99999,1101,562,E,E,E,E,E,E,E,G,E,E,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,False,False,False,False,False,False,False,False,West,561
99999,99999,99999,99999,9,0,99999,99999,1101,561,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,False,False,False,False,False,False,False,False,South,560
99999,99999,99999,99999,9,2,99999,99999,1101,560,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,False,False,False,False,False,False,False,False,East,559
99999,99999,99999,99999,7,2,99999,99999,1101,559,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,False,False,False,False,False,False,False,False,East,558
99999,99999,99999,99999,6,2,99999,99999,1101,558,E,E,E,E,E,E,E,E,E,E,E,E,E,E,W,E,E,E,E,W,E,E,E,E,E,False,False,False,False,False,False,False,False,East,557
99999,99999,99999,99999,6,2,99999,99999,1101,557,E,E,E,E,W,E,E,E,E,E,E,E,E,W,W,E,E,E,W,E,E,E,E,E,E,False,False,False,False,False,False,False,False,North,556
99999,99999,99999,99999,6,1,99999,99999,1101,556,E,E,E,E,E,E,E,E,W,W,E,E,E,W,E,E,E,E,E,E,W,W,W,W,W,False,False,False,False,False,False,False,False,North,555
99999,99999,99999,99999,6,0,99999,99999,1101,555,E,E,E,W,W,E,E,E,W,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,False,False,False,False,False,False,False,False,East,554
99999,99999,99999,99999,5,0,99999,99999,1101,554,E,E,W,W,W,E,E,W,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,False,False,False,False,False,False,False,False,East,553
99999,99999,99999,99999,3,0,99999,99999,1101,553,E,W,W,W,E,E,W,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,False,False,False,False,False,False,False,False,East,552
99999,99999,99999,99999,3,0,99999,99999,1101,552,W,W,W,E,E,W,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,False,False,False,False,False,False,False,False,East,551
-7,3,-6,5,5,5,7,3,0,0,W,W,W,W,W,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,False,False,False,False,False,False,False,False,North,-1
-8,2,-7,4,5,5,7,2,0,-1,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,False,False,False,False,False,False,False,False,North,-2
-8,1,-7,3,6,4,7,2,0,-2,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,False,False,False,False,False,False,False,False,North,-3
-7,0,-7,3,6,2,8,1,0,-3,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,False,False,False,False,False,False,False,False,West,-4
-5,0,-5,3,6,2,9,2,0,-4,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,False,False,False,False,False,False,False,False,West,-5
-4,0,-5,3,8,2,10,3,0,-5,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,False,False,False,False,False,False,False,False,West,-6
-2,0,-4,3,8,2,10,3,0,-6,W,E,E,E,E,W,E,E,E,E,G,E,E,E,E,W,E,E,E,E,W,E,E,E,E,False,False,False,False,False,False,False,False,West,193
99999,99999,-3,2,9,2,11,2,1000,193,E,W,E,E,E,W,W,E,E,E,E,E,E,E,E,W,W,E,E,E,E,W,E,E,E,False,False,False,False,False,False,False,False,North,192
99999,99999,-3,1,9,2,11,0,1000,192,W,W,E,E,E,E,E,E,E,E,W,W,E,E,E,E,W,E,E,E,E,E,E,E,E,False,False,False,False,False,False,False,False,North,191
99999,99999,-3,1,8,1,11,-1,1000,191,E,E,E,E,E,W,W,E,E,E,E,W,E,E,E,E,E,E,E,E,W,W,W,W,W,False,False,False,False,False,False,False,False,North,190
99999,99999,-3,0,7,0,11,-3,1000,190,W,W,E,E,E,E,W,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,False,False,False,False,False,False,False,False,West,189
99999,99999,-1,0,8,-1,11,-3,1000,189,W,W,W,E,E,E,E,W,E,E,E,G,E,E,E,W,W,W,W,W,W,W,W,W,W,False,False,False,True,False,False,False,False,West,388
99999,99999,99999,99999,9,-1,13,-3,1100,388,E,W,W,W,E,E,E,E,W,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,False,False,False,False,False,False,False,False,South,387
99999,99999,99999,99999,9,-1,12,-2,1100,387,E,E,E,E,E,E,W,W,W,E,E,E,E,W,E,E,E,E,E,E,W,W,W,W,W,False,False,False,False,False,False,False,False,West,386
99999,99999,99999,99999,10,0,12,-2,1100,386,E,E,E,E,E,E,E,W,W,W,E,E,E,E,W,E,E,E,E,E,W,W,W,W,W,False,False,False,False,False,False,False,False,North,385
99999,99999,99999,99999,9,-1,12,-3,1100,385,E,E,W,W,W,E,E,E,E,W,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,False,False,False,False,False,False,False,False,East,384
99999,99999,99999,99999,7,-1,11,-3,1100,384,E,W,W,W,E,E,E,E,W,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,False,False,False,False,False,False,False,False,East,383
99999,99999,99999,99999,6,0,11,-3,1100,383,W,W,W,E,E,E,E,W,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,False,False,False,False,False,False,False,False,East,382
99999,99999,99999,99999,4,0,10,-3,1100,382,W,W,E,E,E,E,W,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,False,False,False,False,False,False,False,False,East,381
99999,99999,99999,99999,4,0,8,-3,1100,381,W,E,E,E,E,W,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,False,False,False,False,False,False,False,False,East,380
99999,99999,99999,99999,4,0,7,-3,1100,380,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,False,False,False,False,False,False,False,False,East,379
99999,99999,99999,99999,2,0,6,-3,1100,379,E,E,E,E,E,E,E,E,E,E,E,E,E,E,G,W,W,W,W,W,W,W,W,W,W,False,False,False,False,False,False,False,False,East,378
99999,99999,99999,99999,1,-1,6,-3,1100,378,E,E,E,E,E,E,E,E,G,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,False,False,False,False,False,False,False,False,East,377
99999,99999,99999,99999,0,-1,6,-3,1100,377,E,E,E,E,E,E,E,G,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,False,True,False,False,False,False,False,False,South,576
99999,99999,99999,99999,99999,99999,5,-2,1110,576,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,False,False,False,False,False,False,False,False,East,575
99999,99999,99999,99999,99999,99999,3,-2,1110,575,E,E,E,E,E,E,E,E,E,W,E,E,E,E,W,E,E,E,E,E,W,W,W,W,W,False,False,False,False,False,False,False,False,East,574
99999,99999,99999,99999,99999,99999,1,-2,1110,574,E,E,E,G,E,E,E,E,W,W,E,E,E,W,E,E,E,E,E,E,W,W,W,W,W,False,False,False,False,False,False,False,False,South,573
99999,99999,99999,99999,99999,99999,0,-1,1110,573,E,E,E,E,W,E,E,G,E,E,E,E,E,W,W,E,E,E,W,E,E,E,E,E,E,False,True,False,False,False,False,False,False,South,572
-8,2,-8,3,-6,2,9,-3,0,0,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,False,False,False,False,False,False,False,False,North,-1
-8,1,-7,2,-6,1,9,-4,0,-1,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,False,False,False,False,False,False,False,False,North,-2
-9,0,-8,1,-6,0,9,-5,0,-2,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,False,False,False,False,False,False,False,False,West,-3
-8,1,-8,1,-5,1,10,-4,0,-3,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,False,False,False,False,False,False,False,False,North,-4
-8,0,-8,0,-4,0,10,-4,0,-4,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,False,False,False,False,False,False,False,False,West,-5
-7,-1,-7,-1,-2,0,10,-4,0,-5,E,E,E,E,E,E,E,E,E,E,G,E,E,E,E,W,W,W,W,W,W,W,W,W,W,False,False,False,False,False,False,False,False,West,-6
-6,0,-5,-1,-1,0,11,-4,0,-6,W,E,E,E,E,W,E,E,E,E,E,G,E,E,E,W,W,W,W,W,W,W,W,W,W,False,False,False,True,False,False,False,False,West,193
-5,-1,-4,-2,99999,99999,12,-5,10,193,W,W,E,E,E,E,W,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,False,False,False,False,False,False,False,False,South,192
-5,-1,-4,-1,99999,99999,12,-4,10,192,E,E,E,E,E,W,W,E,E,E,E,W,E,E,E,E,E,E,E,E,W,W,W,W,W,False,False,False,False,False,False,False,False,South,191
-5,0,-4,-1,99999,99999,12,-2,10,191,W,W,E,E,E,E,E,E,E,E,W,W,E,E,E,E,W,E,E,E,E,E,E,E,E,False,False,False,False,False,False,False,False,South,190
-5,2,-4,-1,99999,99999,12,0,10,190,E,W,E,E,E,W,W,E,E,E,E,E,E,E,E,W,W,E,E,E,E,W,E,E,E,False,False,False,False,False,False,False,False,South,189
-5,2,-5,0,99999,99999,12,2,10,189,E,E,E,E,E,E,W,E,E,E,W,W,E,E,E,E,E,E,E,E,W,W,E,E,E,False,False,False,False,False,False,False,False,East,188
-6,1,-6,0,99999,99999,11,3,10,188,E,E,E,E,E,W,E,E,E,E,W,E,E,E,E,E,E,E,E,E,W,E,E,E,E,False,False,False,False,False,False,False,False,South,187
