@relation BasicAgentAAtraining-data

@attribute ghostDirection1 {None,South,North,West,East}
@attribute ghostDirection2 {None,South,North,West,East}
@attribute ghostDirection3 {None,South,North,West,East}
@attribute ghostDirection4 {None,South,North,West,East}
@attribute aliveGhost{1111,1110,1100,1101,1011,1001,1010,1000,111,110,101,100,11,10,1,0}
@attribute distanceGhost1 NUMERIC
@attribute distanceGhost2 NUMERIC
@attribute distanceGhost3 NUMERIC
@attribute distanceGhost4 NUMERIC
@attribute minimap1 {W,E,G}
@attribute minimap2 {W,E,G}
@attribute minimap3 {W,E,G}
@attribute minimap4 {W,E,G}
@attribute minimap5 {W,E,G}
@attribute minimap6 {W,E,G}
@attribute minimap7 {W,E,G}
@attribute minimap8 {W,E,G}
@attribute minimap9 {W,E,G}
@attribute minimap10 {W,E,G}
@attribute minimap11 {W,E,G}
@attribute minimap12 {W,E,G}
@attribute minimap13 {W,E,G}
@attribute minimap14 {W,E,G}
@attribute minimap15 {W,E,G}
@attribute minimap16 {W,E,G}
@attribute minimap17 {W,E,G}
@attribute minimap18 {W,E,G}
@attribute minimap19 {W,E,G}
@attribute minimap20 {W,E,G}
@attribute minimap21 {W,E,G}
@attribute minimap22 {W,E,G}
@attribute minimap23 {W,E,G}
@attribute minimap24 {W,E,G}
@attribute minimap25 {W,E,G}
@attribute action{Stop,South,North,West,East}
@attribute nextScore NUMERIC

@data
None,North,East,East,1000,1000,5,14,14,E,E,E,E,E,E,W,E,E,E,W,W,E,E,E,E,E,E,E,E,W,W,E,E,E,North,183
None,East,East,East,1000,1000,5,12,14,E,W,E,E,E,W,W,E,E,E,E,E,E,E,E,W,W,E,E,E,E,W,E,E,E,East,182
None,North,East,East,1000,1000,3,11,12,W,E,E,E,E,W,E,E,E,E,E,E,E,E,E,W,E,E,E,E,W,E,E,G,E,North,181
None,North,East,East,1000,1000,2,10,14,W,E,E,E,E,E,E,E,E,E,W,E,E,E,E,W,E,E,G,E,E,E,E,E,E,North,180
None,East,East,East,1000,1000,1,10,14,E,E,E,E,E,W,E,E,E,E,W,E,E,G,E,E,E,E,E,E,W,W,W,W,W,East,379
None,None,East,East,1100,1000,1000,9,13,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,East,378
None,None,East,East,1100,1000,1000,7,13,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,East,377
None,None,East,East,1100,1000,1000,7,12,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,East,376
None,None,East,East,1100,1000,1000,6,12,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,East,375
None,None,East,East,1100,1000,1000,6,10,E,E,E,E,E,E,E,E,E,W,E,E,E,E,W,E,E,E,E,E,W,W,W,W,W,East,374
None,None,East,East,1100,1000,1000,6,10,E,E,E,E,E,E,E,E,W,W,E,E,E,W,E,E,E,E,E,E,W,W,W,W,W,North,373
None,None,East,East,1100,1000,1000,5,12,E,E,E,W,W,E,E,E,W,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,East,372
None,None,East,East,1100,1000,1000,3,11,E,E,W,W,W,E,E,W,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,East,371
None,None,East,East,1100,1000,1000,1,9,E,W,W,W,E,E,W,E,E,E,E,E,E,G,E,W,W,W,W,W,W,W,W,W,W,East,570
None,None,None,East,1110,1000,1000,1000,8,W,W,W,E,E,W,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,East,569
None,None,None,East,1110,1000,1000,1000,6,W,W,E,E,E,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,East,568
None,None,None,East,1110,1000,1000,1000,5,W,E,E,E,W,E,E,E,E,W,E,E,E,E,W,W,W,W,W,W,W,W,W,W,W,East,567
None,None,None,South,1110,1000,1000,1000,4,E,E,E,W,W,E,E,E,W,W,E,E,E,W,W,W,W,W,W,W,W,W,W,W,W,South,566
None,None,None,South,1110,1000,1000,1000,2,E,E,E,W,W,E,E,E,W,W,E,E,E,W,W,E,E,E,W,W,W,W,W,W,W,South,565
None,None,None,South,1110,1000,1000,1000,2,W,E,E,W,W,E,E,G,W,W,E,E,E,W,W,E,E,E,W,W,E,E,E,W,W,South,564
North,North,North,East,0,10,11,10,10,W,W,W,W,W,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,North,-1
North,North,East,East,0,10,10,9,9,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,East,-2
North,North,North,East,0,11,11,9,8,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,East,-3
North,North,North,East,0,11,13,9,8,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,East,-4
North,North,North,East,0,13,13,8,8,W,W,W,W,W,E,E,E,E,E,E,E,E,E,W,E,E,E,E,W,E,E,E,E,E,North,-5
North,North,North,East,0,12,12,7,7,E,E,E,E,E,E,E,E,E,W,E,E,E,E,W,E,E,E,E,E,E,E,E,W,W,North,-6
West,North,East,East,0,10,10,7,7,E,E,E,E,W,E,E,E,E,W,E,E,E,E,E,E,E,E,W,W,E,E,E,W,E,East,-7
West,North,East,East,0,11,11,7,5,E,E,E,W,E,E,E,E,W,W,E,E,E,E,E,E,E,W,W,W,E,E,W,E,E,East,-8
West,North,East,East,0,11,11,5,5,E,E,W,E,E,E,E,W,W,W,E,E,E,E,E,E,W,W,W,E,E,W,E,E,E,East,-9
West,North,North,East,0,11,13,3,5,E,W,E,E,E,E,W,W,W,E,E,E,E,E,E,W,W,W,E,E,W,E,E,G,E,East,-10
West,North,North,North,0,11,14,1,3,W,E,E,E,E,W,W,W,E,E,E,E,E,E,E,W,W,G,E,E,E,E,E,E,G,North,189
South,North,None,North,10,13,12,1000,1,W,W,W,E,E,E,E,E,E,E,W,W,E,E,E,E,E,E,G,E,E,E,E,E,E,North,188
South,West,None,East,10,13,10,1000,3,E,E,E,E,E,W,W,E,G,E,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,East,187
South,South,None,East,10,15,12,1000,2,E,E,E,E,W,W,E,E,G,W,E,E,E,E,W,E,E,E,E,W,W,W,W,W,W,East,186
South,South,None,South,10,15,12,1000,1,E,E,E,W,W,E,E,G,W,W,E,E,E,W,W,E,E,E,W,W,W,W,W,W,W,South,385
West,South,None,None,11,13,12,1000,1000,W,E,E,W,W,E,E,E,W,W,E,E,E,W,W,E,E,E,W,W,E,E,E,W,W,South,384
North,West,None,None,11,14,12,1000,1000,E,E,E,W,W,W,E,E,W,W,E,E,E,W,W,E,E,E,W,W,E,E,E,W,W,West,383
North,North,None,None,11,13,12,1000,1000,E,E,E,E,W,W,W,E,E,W,E,E,E,E,W,W,E,E,E,W,E,E,E,E,W,North,382
North,South,None,None,11,13,12,1000,1000,W,W,E,E,W,E,E,E,E,W,W,E,E,E,W,E,E,E,E,W,E,E,E,E,W,West,381
North,West,None,None,11,12,10,1000,1000,W,W,W,E,E,E,E,E,E,E,W,W,E,E,E,E,E,E,E,E,E,E,E,E,E,South,380
North,West,None,None,11,12,10,1000,1000,W,E,E,E,E,W,W,W,E,E,E,E,E,E,E,W,W,E,E,E,E,E,E,E,E,West,379
North,West,None,None,11,10,8,1000,1000,E,W,E,E,E,E,W,W,W,E,E,E,E,E,E,W,W,W,E,E,W,E,E,E,E,West,378
North,South,None,None,11,8,8,1000,1000,E,E,W,E,E,E,E,W,W,W,E,E,E,E,E,E,W,W,W,E,E,W,E,E,E,West,377
West,South,None,None,11,6,8,1000,1000,E,E,E,W,E,E,E,E,W,W,E,E,E,E,E,E,E,W,W,W,E,E,W,E,E,West,376
West,South,None,None,11,4,8,1000,1000,E,E,E,E,W,E,E,E,E,W,E,E,E,E,E,E,E,E,W,W,E,E,E,W,E,West,375
West,South,None,None,11,2,8,1000,1000,E,E,E,E,E,E,E,E,E,E,G,E,E,E,E,E,E,E,E,W,E,E,E,E,W,West,374
North,South,None,None,11,2,6,1000,1000,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,G,E,E,E,E,E,E,E,E,North,373
West,South,None,None,11,2,8,1000,1000,E,E,E,E,E,E,E,E,E,E,G,E,E,E,E,E,E,E,E,E,E,E,E,E,E,West,372
South,South,None,None,11,2,8,1000,1000,E,E,E,E,E,E,G,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,South,371
West,South,None,None,11,1,7,1000,1000,E,E,E,E,E,E,E,E,E,E,E,G,E,E,E,E,E,E,E,E,E,E,E,E,E,West,570
None,West,None,None,1011,1000,5,1000,1000,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,West,569
None,West,None,None,1011,1000,3,1000,1000,E,G,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,West,568
None,South,None,None,1011,1000,2,1000,1000,W,E,G,E,E,W,E,E,E,E,E,E,E,E,E,W,E,E,E,E,W,E,E,E,E,South,567
None,South,None,None,1011,1000,2,1000,1000,E,E,E,E,E,W,G,E,E,E,W,E,E,E,E,E,E,E,E,E,W,E,E,E,E,South,566
None,North,None,None,1011,1000,2,1000,1000,W,W,W,W,W,E,E,E,E,E,W,E,E,E,E,W,G,E,E,E,E,E,E,E,E,West,565
North,North,North,East,0,10,11,8,12,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,North,-1
North,North,North,East,0,8,9,8,12,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,North,-2
West,North,North,East,0,6,9,7,12,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,West,-3
West,North,North,East,0,5,8,5,12,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,West,-4
North,North,North,East,0,5,8,5,13,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,North,-5
West,West,South,East,0,5,6,5,14,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,West,-6
West,West,South,East,0,3,5,4,14,W,E,E,E,E,W,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,West,-7
West,West,West,East,0,3,5,2,16,W,W,E,E,E,E,W,E,E,E,G,E,E,E,E,W,W,W,W,W,W,W,W,W,W,West,192
West,South,None,East,10,2,5,1000,16,W,W,W,E,E,E,E,W,E,E,G,E,E,E,E,W,W,W,W,W,W,W,W,W,W,West,191
South,West,None,East,10,2,3,1000,16,E,W,W,W,E,E,G,E,W,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,South,190
West,West,None,East,10,1,3,1000,14,E,E,E,E,E,E,W,W,W,E,E,G,E,W,E,E,E,E,E,E,W,W,W,W,W,West,389
None,West,None,East,1010,1000,1,1000,16,E,E,E,E,E,E,E,W,W,W,E,G,E,E,W,E,E,E,E,E,W,W,W,W,W,West,588
None,None,None,East,1110,1000,1000,1000,17,W,E,E,E,E,W,E,E,W,W,W,E,E,E,E,W,E,E,E,E,W,W,W,W,W,South,587
None,None,None,East,1110,1000,1000,1000,17,W,E,E,W,W,W,E,E,E,E,W,E,E,W,W,W,E,E,E,E,W,E,E,E,E,South,586
None,None,None,East,1110,1000,1000,1000,17,W,E,E,E,E,W,E,E,W,W,W,E,E,E,E,W,E,E,W,W,W,E,E,E,E,East,585
None,None,None,East,1110,1000,1000,1000,16,E,E,E,E,W,E,E,W,W,W,E,E,E,E,E,E,E,W,W,W,E,E,E,E,W,East,584
None,None,None,East,1110,1000,1000,1000,16,E,E,E,W,E,E,W,W,W,E,E,E,E,E,E,E,W,W,W,E,E,E,E,W,E,East,583
None,None,None,East,1110,1000,1000,1000,14,E,E,W,E,E,W,W,W,E,E,E,E,E,E,E,W,W,W,E,E,E,E,W,E,E,East,582
None,None,None,East,1110,1000,1000,1000,14,E,W,E,E,E,W,W,E,E,E,E,E,E,E,E,W,W,E,E,E,E,W,E,E,E,East,581
None,None,None,East,1110,1000,1000,1000,14,W,E,E,E,E,W,E,E,E,E,E,E,E,E,E,W,E,E,E,E,W,E,E,E,E,East,580
None,None,None,East,1110,1000,1000,1000,12,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,East,579
None,None,None,East,1110,1000,1000,1000,12,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,East,578
None,None,None,East,1110,1000,1000,1000,11,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,East,577
None,None,None,East,1110,1000,1000,1000,10,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,East,576
None,None,None,East,1110,1000,1000,1000,9,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,W,E,E,E,E,W,East,575
None,None,None,East,1110,1000,1000,1000,7,E,E,E,E,W,E,E,E,E,W,E,E,E,E,E,E,E,E,W,W,E,E,E,W,E,East,574
None,None,None,East,1110,1000,1000,1000,5,E,E,E,W,E,E,E,E,W,W,E,E,E,E,E,E,E,W,W,W,E,E,W,E,E,East,573
None,None,None,East,1110,1000,1000,1000,5,E,E,W,E,E,E,E,W,W,W,E,E,E,E,E,E,W,W,W,E,E,W,E,E,E,East,572
None,None,None,East,1110,1000,1000,1000,4,E,W,E,E,E,E,W,W,W,E,E,E,E,E,E,W,W,W,E,E,W,E,E,E,E,East,571
None,None,None,East,1110,1000,1000,1000,2,W,E,E,E,E,W,W,W,E,G,E,E,E,E,E,W,W,E,E,E,E,E,E,E,E,East,570
None,None,None,East,1110,1000,1000,1000,2,E,E,E,E,W,W,W,E,E,W,E,E,E,G,W,W,E,E,E,W,E,E,E,E,W,East,569
East,East,East,East,0,20,18,18,20,W,E,E,E,E,W,E,E,W,E,W,E,E,E,E,W,E,E,W,E,W,E,E,E,E,East,-1
East,East,East,East,0,19,17,17,19,E,E,E,E,E,E,E,W,E,E,E,E,E,E,E,E,E,W,E,E,E,E,E,E,E,East,-2
East,East,East,East,0,18,16,16,18,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,East,-3
East,East,East,East,0,17,15,15,17,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,South,-4
East,East,East,East,0,16,14,16,18,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,East,-5
East,East,East,East,0,15,13,15,17,E,E,E,E,W,E,E,W,E,E,E,E,E,E,W,E,E,W,E,E,E,E,E,E,W,East,-6
East,East,East,East,0,14,12,14,16,E,E,E,W,E,E,W,E,E,E,E,E,E,W,E,E,W,E,E,E,E,E,E,W,E,South,-7
East,East,East,East,0,13,13,15,17,W,W,W,W,W,E,E,E,W,E,E,W,E,E,E,E,E,E,W,E,E,W,E,E,E,East,-8
East,East,East,East,0,12,12,14,16,W,W,W,W,W,E,E,W,E,E,W,E,E,E,E,E,E,W,E,E,W,E,E,E,E,East,-9
East,East,East,East,0,11,11,13,15,W,W,W,W,W,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,East,-10
East,East,East,East,0,10,10,12,14,W,W,W,W,W,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,South,-11
East,East,East,East,0,9,11,13,15,W,W,W,W,W,W,W,W,W,W,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,East,-12
East,East,East,East,0,8,10,12,14,W,W,W,W,W,W,W,W,W,W,E,E,E,E,E,E,E,W,E,E,E,E,E,E,E,East,-13
East,East,East,East,0,7,9,11,13,W,W,W,W,W,W,W,W,W,W,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,East,-14
East,East,East,North,0,6,8,10,12,W,W,W,W,W,W,W,W,W,W,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,North,-15
East,East,East,East,0,7,7,9,11,W,W,W,W,W,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,East,-16
East,East,East,North,0,6,6,8,10,W,W,W,W,W,E,E,W,E,E,E,E,E,E,E,E,E,W,E,E,E,E,E,E,E,East,-17
East,East,East,North,0,5,5,7,9,W,W,W,W,W,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,East,-18
East,East,North,North,0,4,4,6,8,W,W,W,W,W,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,South,-19
East,East,North,North,0,3,5,7,9,W,W,W,W,W,W,W,W,W,W,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,East,-20
East,North,North,North,0,2,4,6,8,W,W,W,W,W,W,W,W,W,W,E,E,E,E,G,E,E,W,E,E,E,E,E,E,G,East,-21
East,North,North,North,0,1,3,5,7,W,W,W,W,W,W,W,W,W,W,E,E,E,G,W,E,W,E,E,W,E,E,E,G,W,East,178
None,North,North,North,1000,1000,2,4,6,W,W,W,W,W,W,W,W,W,W,E,E,E,W,W,W,E,E,W,W,E,E,G,W,W,North,177
None,North,North,North,1000,1000,1,3,5,W,W,W,W,W,E,E,E,W,W,W,E,E,W,W,E,E,G,W,W,W,E,E,W,W,North,376
None,None,North,North,1100,1000,1000,2,4,E,E,E,W,W,W,E,E,W,W,E,E,E,W,W,W,E,E,W,W,E,E,G,W,W,North,375
None,None,North,North,1100,1000,1000,1,3,W,E,E,W,W,E,E,E,W,W,W,E,E,W,W,E,E,G,W,W,W,E,E,W,W,North,574
None,None,None,North,1110,1000,1000,1000,2,E,E,E,W,W,W,E,E,W,W,E,E,E,W,W,W,E,E,W,W,E,E,G,W,W,North,573
South,North,East,East,0,12,12,12,12,E,E,E,W,E,W,E,E,E,E,E,E,E,E,W,W,E,E,E,E,E,E,E,W,E,South,-1
South,North,East,East,0,11,13,11,13,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,E,E,E,E,W,W,E,E,E,E,South,-2
South,North,East,East,0,10,14,10,14,W,W,W,W,W,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,E,E,E,E,W,South,-3
West,North,East,East,0,9,15,9,15,W,W,W,W,W,W,W,W,W,W,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,West,-4
West,North,East,East,0,8,14,10,16,E,W,W,W,W,W,W,W,W,W,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,North,-5
South,North,East,East,0,9,13,11,15,W,W,W,W,W,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,E,E,E,E,West,-6
South,North,East,East,0,8,12,12,16,W,W,W,W,W,E,E,W,E,E,W,E,E,E,E,E,E,W,E,E,W,E,E,E,E,West,-7
South,North,East,East,0,7,11,13,17,W,W,W,W,W,E,E,E,W,E,E,W,E,E,E,E,E,E,W,E,E,W,E,E,E,South,-8
West,North,East,East,0,6,12,12,18,E,W,E,W,W,W,W,W,W,W,E,E,E,W,E,E,W,E,E,E,E,E,E,W,E,West,-9
West,North,East,East,0,5,11,13,19,W,E,W,E,W,W,W,W,W,W,E,E,E,E,W,E,E,W,E,E,E,E,E,E,W,West,-10
West,North,East,East,0,4,10,14,20,E,W,E,W,E,W,W,W,W,W,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,West,-11
West,North,East,East,0,3,9,15,21,W,E,W,E,W,W,W,W,W,W,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,North,-12
South,North,East,East,0,4,8,16,20,W,W,W,W,W,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,West,-13
South,North,East,East,0,3,7,17,21,W,W,W,W,W,G,E,W,E,E,E,E,E,E,E,E,E,W,E,E,E,E,E,E,E,West,-14
South,North,East,East,0,2,6,18,22,W,W,W,W,W,W,G,E,W,E,W,E,E,E,E,W,E,E,W,E,W,E,E,E,E,South,-15
West,North,East,East,0,1,7,17,23,W,E,W,E,W,W,W,W,W,W,W,G,E,W,E,W,E,E,E,E,W,E,E,W,E,West,184
None,North,East,East,1000,1000,6,18,24,W,W,G,W,E,W,W,W,W,W,W,W,E,E,W,W,W,E,E,E,W,W,E,E,W,North,183
None,North,East,East,1000,1000,5,19,23,W,W,W,W,W,W,W,E,E,W,W,W,E,E,E,W,W,E,E,W,W,W,E,E,E,North,182
None,North,East,East,1000,1000,4,20,22,W,W,E,E,W,W,W,E,E,E,W,W,E,E,W,W,W,E,E,E,W,W,E,E,W,North,181
None,North,East,East,1000,1000,3,21,21,W,W,E,E,E,W,W,E,E,W,W,W,E,E,E,W,W,E,E,W,W,W,E,E,E,North,180
None,North,East,East,1000,1000,2,22,20,W,W,E,E,W,W,W,E,E,E,W,W,E,E,W,W,W,E,E,E,W,W,G,E,W,North,179
None,North,East,East,1000,1000,1,23,19,W,W,E,E,E,W,W,E,E,W,W,W,E,E,E,W,W,G,E,W,W,W,W,W,W,North,378
None,None,East,East,1100,1000,1000,24,18,W,W,E,E,W,W,W,E,E,E,W,W,E,E,W,W,W,W,W,W,W,W,W,W,W,East,377
None,None,East,East,1100,1000,1000,23,17,W,E,E,W,E,W,E,E,E,E,W,E,E,W,E,W,W,W,W,W,W,W,W,W,W,South,376
None,None,East,East,1100,1000,1000,22,18,W,E,E,E,E,W,E,E,W,E,W,E,E,E,E,W,E,E,W,E,W,W,W,W,W,East,375
None,None,East,East,1100,1000,1000,21,17,E,E,E,E,E,E,E,W,E,E,E,E,E,E,E,E,E,W,E,E,W,W,W,W,W,East,374
None,None,East,East,1100,1000,1000,20,16,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,W,W,W,W,W,East,373
None,None,East,East,1100,1000,1000,19,15,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,W,W,W,W,W,North,372
None,None,East,East,1100,1000,1000,20,14,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,W,W,W,W,W,W,W,W,W,W,East,371
None,None,East,East,1100,1000,1000,19,13,E,E,E,E,W,E,E,W,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,W,East,370
None,None,East,East,1100,1000,1000,18,12,E,E,E,W,E,E,W,E,E,E,E,E,E,W,E,W,W,W,W,W,W,W,W,W,W,South,369
None,None,East,East,1100,1000,1000,17,13,E,W,E,E,E,E,E,E,W,E,E,W,E,E,E,E,E,E,W,E,W,W,W,W,W,East,368
None,None,East,East,1100,1000,1000,16,12,W,E,E,E,E,E,E,W,E,E,W,E,E,E,E,E,E,W,E,E,W,W,W,W,W,East,367
None,None,East,East,1100,1000,1000,15,11,E,E,E,E,E,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,W,W,W,W,W,East,366
None,None,East,East,1100,1000,1000,14,10,E,E,E,E,W,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,W,W,W,W,W,North,365
None,None,East,East,1100,1000,1000,15,9,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,W,W,W,W,W,W,W,W,W,W,East,364
None,None,East,East,1100,1000,1000,14,8,E,E,E,E,E,E,E,W,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,East,363
None,None,East,East,1100,1000,1000,13,7,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,W,East,362
None,None,East,East,1100,1000,1000,12,6,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,W,W,W,W,W,W,W,W,W,W,South,361
None,None,East,East,1100,1000,1000,11,7,E,W,E,E,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,W,W,W,W,W,East,360
None,None,East,East,1100,1000,1000,10,6,W,E,E,E,E,E,E,W,E,E,E,E,E,E,E,E,E,W,E,E,W,W,W,W,W,East,359
None,None,East,East,1100,1000,1000,9,5,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,W,W,W,W,W,East,358
None,None,East,East,1100,1000,1000,8,4,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,W,W,W,W,W,North,357
None,None,East,East,1100,1000,1000,9,3,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,W,W,W,W,W,W,W,W,W,W,East,356
None,None,East,East,1100,1000,1000,8,2,E,E,E,E,E,E,E,W,E,E,E,E,E,E,G,W,W,W,W,W,W,W,W,W,W,East,355
None,None,East,East,1100,1000,1000,7,1,E,E,E,E,W,E,W,E,E,W,E,E,E,G,W,W,W,W,W,W,W,W,W,W,W,East,554
None,None,South,None,1101,1000,1000,6,1000,E,E,E,W,W,W,E,E,W,W,E,E,E,W,W,W,W,W,W,W,W,W,W,W,W,South,553
None,None,South,None,1101,1000,1000,5,1000,W,E,E,W,W,E,E,E,W,W,W,E,E,W,W,E,E,E,W,W,W,W,W,W,W,South,552
None,None,South,None,1101,1000,1000,4,1000,E,E,E,W,W,W,E,E,W,W,E,E,E,W,W,W,E,E,W,W,E,E,E,W,W,South,551
None,None,South,None,1101,1000,1000,3,1000,W,E,E,W,W,E,E,E,W,W,W,E,E,W,W,E,E,E,W,W,W,E,E,W,W,South,550
None,None,South,None,1101,1000,1000,2,1000,E,E,G,W,W,W,E,E,W,W,E,E,E,W,W,W,E,E,W,W,E,E,E,W,W,South,549
North,East,East,East,0,7,18,20,23,W,W,E,W,E,W,W,W,W,W,W,W,E,E,W,W,W,E,E,E,W,W,E,E,W,North,-1
North,East,East,East,0,5,18,20,21,W,W,W,W,W,W,W,E,E,W,W,W,E,E,E,W,W,E,E,W,W,W,E,E,E,North,-2
North,East,East,East,0,5,18,19,19,W,W,E,E,W,W,W,E,E,E,W,W,E,E,W,W,W,E,E,E,W,W,E,E,W,North,-3
North,East,East,East,0,3,20,17,17,W,W,E,E,E,W,W,E,E,W,W,W,E,E,E,W,W,E,E,W,W,W,E,E,E,North,-4
North,East,East,East,0,1,21,19,19,W,W,E,E,W,W,W,E,E,E,W,W,E,E,W,W,W,G,E,E,W,W,E,E,W,North,195
None,East,East,East,1000,1000,23,20,21,W,W,E,E,E,W,W,E,E,W,W,W,E,E,E,W,W,E,E,W,W,W,W,W,W,East,194
None,East,East,East,1000,1000,22,19,20,W,E,E,E,E,W,E,E,W,E,W,E,E,E,E,W,E,E,W,E,W,W,W,W,W,East,193
None,East,East,East,1000,1000,20,17,18,E,E,E,E,E,E,E,W,E,E,E,E,E,E,E,E,E,W,E,E,W,W,W,W,W,East,192
None,East,East,East,1000,1000,18,15,16,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,W,W,W,W,W,East,191
None,East,East,East,1000,1000,16,13,16,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,W,W,W,W,W,North,190
None,East,East,East,1000,1000,16,15,17,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,W,W,W,W,W,W,W,W,W,W,East,189
None,East,East,East,1000,1000,16,15,17,E,E,E,E,W,E,E,W,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,W,East,188
None,East,East,East,1000,1000,14,14,15,E,E,E,W,E,E,W,E,E,E,E,E,E,W,E,W,W,W,W,W,W,W,W,W,W,South,187
None,East,East,East,1000,1000,12,14,15,E,W,E,E,E,E,E,E,W,E,E,W,E,E,E,E,E,E,W,E,W,W,W,W,W,East,186
None,East,East,East,1000,1000,10,12,14,W,E,E,E,E,E,E,W,E,E,W,E,E,E,E,E,E,W,E,E,W,W,W,W,W,East,185
