@relation 'BasicAgentAAtraining-data-weka.filters.unsupervised.attribute.Remove-R10,40-43,45-weka.filters.unsupervised.attribute.Remove-R35-38'

@attribute ghostVector1x numeric
@attribute ghostVector1y numeric
@attribute ghostVector2x numeric
@attribute ghostVector2y numeric
@attribute ghostVector3x numeric
@attribute ghostVector3y numeric
@attribute ghostVector4x numeric
@attribute ghostVector4y numeric
@attribute aliveGhost {1111,1110,1100,1101,1011,1001,1010,1000,111,110,101,100,11,10,1,0}
@attribute minimap1 {W,E,G}
@attribute minimap2 {W,E,G}
@attribute minimap3 {W,E,G}
@attribute minimap4 {W,E,G}
@attribute minimap5 {W,E,G}
@attribute minimap6 {W,E,G}
@attribute minimap7 {W,E,G}
@attribute minimap8 {W,E,G}
@attribute minimap9 {W,E,G}
@attribute minimap10 {W,E,G}
@attribute minimap11 {W,E,G}
@attribute minimap12 {W,E,G}
@attribute minimap13 {W,E,G}
@attribute minimap14 {W,E,G}
@attribute minimap15 {W,E,G}
@attribute minimap16 {W,E,G}
@attribute minimap17 {W,E,G}
@attribute minimap18 {W,E,G}
@attribute minimap19 {W,E,G}
@attribute minimap20 {W,E,G}
@attribute minimap21 {W,E,G}
@attribute minimap22 {W,E,G}
@attribute minimap23 {W,E,G}
@attribute minimap24 {W,E,G}
@attribute minimap25 {W,E,G}
@attribute action {Stop,South,North,West,East}

@data
0,2,0,2,0,2,0,2,1110,W,W,W,W,W,E,E,E,E,W,E,E,E,E,W,W,W,E,E,W,E,E,G,E,W,North
-1,1,-1,1,-1,1,-1,1,1110,E,E,E,E,W,E,E,E,E,W,W,W,E,E,W,E,G,E,E,W,W,E,E,E,W,North
17,-3,17,-1,17,1,17,3,0,W,E,E,E,E,W,E,E,W,E,W,E,E,E,E,W,E,E,W,E,W,E,E,E,E,East
16,-3,16,-1,16,1,16,3,0,E,E,E,E,E,E,E,W,E,E,E,E,E,E,E,E,E,W,E,E,E,E,E,E,E,East
15,-3,15,-1,15,1,15,3,0,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,East
14,-3,14,-1,14,1,14,3,0,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,South
14,-2,14,0,14,2,14,4,0,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,East
13,-2,13,0,13,2,13,4,0,E,E,E,E,W,E,E,W,E,E,E,E,E,E,W,E,E,W,E,E,E,E,E,E,W,East
12,-2,12,0,12,2,12,4,0,E,E,E,W,E,E,W,E,E,E,E,E,E,W,E,E,W,E,E,E,E,E,E,W,E,South
12,-1,12,1,12,3,12,5,0,W,W,W,W,W,E,E,E,W,E,E,W,E,E,E,E,E,E,W,E,E,W,E,E,E,East
11,-1,11,1,11,3,11,5,0,W,W,W,W,W,E,E,W,E,E,W,E,E,E,E,E,E,W,E,E,W,E,E,E,E,East
10,-1,10,1,10,3,10,5,0,W,W,W,W,W,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,East
9,-1,9,1,9,3,9,5,0,W,W,W,W,W,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,South
9,0,9,2,9,4,9,6,0,W,W,W,W,W,W,W,W,W,W,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,East
8,0,8,2,8,4,8,6,0,W,W,W,W,W,W,W,W,W,W,E,E,E,E,E,E,E,W,E,E,E,E,E,E,E,East
7,0,7,2,7,4,7,6,0,W,W,W,W,W,W,W,W,W,W,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,East
6,0,6,2,6,4,6,6,0,W,W,W,W,W,W,W,W,W,W,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,North
6,-1,6,1,6,3,6,5,0,W,W,W,W,W,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,East
5,-1,5,1,5,3,5,5,0,W,W,W,W,W,E,E,W,E,E,E,E,E,E,E,E,E,W,E,E,E,E,E,E,E,East
4,-1,4,1,4,3,4,5,0,W,W,W,W,W,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,East
3,-1,3,1,3,3,3,5,0,W,W,W,W,W,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,South
3,0,3,2,3,4,3,6,0,W,W,W,W,W,W,W,W,W,W,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,East
2,0,2,2,2,4,2,6,0,W,W,W,W,W,W,W,W,W,W,E,E,E,E,G,E,E,W,E,E,E,E,E,E,G,East
1,0,1,2,1,4,1,6,0,W,W,W,W,W,W,W,W,W,W,E,E,E,G,W,E,W,E,E,W,E,E,E,G,W,East
0,2,0,2,0,4,0,6,1000,W,W,W,W,W,W,W,W,W,W,E,E,E,W,W,W,E,E,W,W,E,E,G,W,W,North
0,1,0,1,0,3,0,5,1000,W,W,W,W,W,E,E,E,W,W,W,E,E,W,W,E,E,G,W,W,W,E,E,W,W,North
0,2,0,2,0,2,0,4,1100,E,E,E,W,W,W,E,E,W,W,E,E,E,W,W,W,E,E,W,W,E,E,G,W,W,North
0,1,0,1,0,1,0,3,1100,W,E,E,W,W,E,E,E,W,W,W,E,E,W,W,E,E,G,W,W,W,E,E,W,W,North
0,2,0,2,0,2,0,2,1110,E,E,E,W,W,W,E,E,W,W,E,E,E,W,W,W,E,E,W,W,E,E,G,W,W,North
-9,-3,-9,3,9,-3,9,3,0,E,E,E,W,E,W,E,E,E,E,E,E,E,E,W,W,E,E,E,E,E,E,E,W,E,South
-9,-2,-9,4,9,-2,9,4,0,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,E,E,E,E,W,W,E,E,E,E,South
-9,-1,-9,5,9,-1,9,5,0,W,W,W,W,W,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,E,E,E,E,W,South
-9,0,-9,6,9,0,9,6,0,W,W,W,W,W,W,W,W,W,W,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,West
-8,0,-8,6,10,0,10,6,0,E,W,W,W,W,W,W,W,W,W,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,North
-8,-1,-8,5,10,-1,10,5,0,W,W,W,W,W,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,E,E,E,E,West
-7,-1,-7,5,11,-1,11,5,0,W,W,W,W,W,E,E,W,E,E,W,E,E,E,E,E,E,W,E,E,W,E,E,E,E,West
-6,-1,-6,5,12,-1,12,5,0,W,W,W,W,W,E,E,E,W,E,E,W,E,E,E,E,E,E,W,E,E,W,E,E,E,South
-6,0,-6,6,12,0,12,6,0,E,W,E,W,W,W,W,W,W,W,E,E,E,W,E,E,W,E,E,E,E,E,E,W,E,West
-5,0,-5,6,13,0,13,6,0,W,E,W,E,W,W,W,W,W,W,E,E,E,E,W,E,E,W,E,E,E,E,E,E,W,West
-4,0,-4,6,14,0,14,6,0,E,W,E,W,E,W,W,W,W,W,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,West
-3,0,-3,6,15,0,15,6,0,W,E,W,E,W,W,W,W,W,W,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,North
-3,-1,-3,5,15,-1,15,5,0,W,W,W,W,W,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,West
-2,-1,-2,5,16,-1,16,5,0,W,W,W,W,W,G,E,W,E,E,E,E,E,E,E,E,E,W,E,E,E,E,E,E,E,West
-1,-1,-1,5,17,-1,17,5,0,W,W,W,W,W,W,G,E,W,E,W,E,E,E,E,W,E,E,W,E,W,E,E,E,E,South
-1,0,-1,6,17,0,17,6,0,W,E,W,E,W,W,W,W,W,W,W,G,E,W,E,W,E,E,E,E,W,E,E,W,E,West
0,6,0,6,18,0,18,6,1000,W,W,G,W,E,W,W,W,W,W,W,W,E,E,W,W,W,E,E,E,W,W,E,E,W,North
0,5,0,5,18,-1,18,5,1000,W,W,W,W,W,W,W,E,E,W,W,W,E,E,E,W,W,E,E,W,W,W,E,E,E,North
0,4,0,4,18,-2,18,4,1000,W,W,E,E,W,W,W,E,E,E,W,W,E,E,W,W,W,E,E,E,W,W,E,E,W,North
0,3,0,3,18,-3,18,3,1000,W,W,E,E,E,W,W,E,E,W,W,W,E,E,E,W,W,E,E,W,W,W,E,E,E,North
0,2,0,2,18,-4,18,2,1000,W,W,E,E,W,W,W,E,E,E,W,W,E,E,W,W,W,E,E,E,W,W,G,E,W,North
0,1,0,1,18,-5,18,1,1000,W,W,E,E,E,W,W,E,E,W,W,W,E,E,E,W,W,G,E,W,W,W,W,W,W,North
18,-6,18,-6,18,-6,18,0,1100,W,W,E,E,W,W,W,E,E,E,W,W,E,E,W,W,W,W,W,W,W,W,W,W,W,East
17,-6,17,-6,17,-6,17,0,1100,W,E,E,W,E,W,E,E,E,E,W,E,E,W,E,W,W,W,W,W,W,W,W,W,W,South
17,-5,17,-5,17,-5,17,1,1100,W,E,E,E,E,W,E,E,W,E,W,E,E,E,E,W,E,E,W,E,W,W,W,W,W,East
16,-5,16,-5,16,-5,16,1,1100,E,E,E,E,E,E,E,W,E,E,E,E,E,E,E,E,E,W,E,E,W,W,W,W,W,East
15,-5,15,-5,15,-5,15,1,1100,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,W,W,W,W,W,East
14,-5,14,-5,14,-5,14,1,1100,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,W,W,W,W,W,North
14,-6,14,-6,14,-6,14,0,1100,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,W,W,W,W,W,W,W,W,W,W,East
13,-6,13,-6,13,-6,13,0,1100,E,E,E,E,W,E,E,W,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,W,East
12,-6,12,-6,12,-6,12,0,1100,E,E,E,W,E,E,W,E,E,E,E,E,E,W,E,W,W,W,W,W,W,W,W,W,W,South
12,-5,12,-5,12,-5,12,1,1100,E,W,E,E,E,E,E,E,W,E,E,W,E,E,E,E,E,E,W,E,W,W,W,W,W,East
11,-5,11,-5,11,-5,11,1,1100,W,E,E,E,E,E,E,W,E,E,W,E,E,E,E,E,E,W,E,E,W,W,W,W,W,East
10,-5,10,-5,10,-5,10,1,1100,E,E,E,E,E,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,W,W,W,W,W,East
9,-5,9,-5,9,-5,9,1,1100,E,E,E,E,W,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,W,W,W,W,W,North
9,-6,9,-6,9,-6,9,0,1100,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,W,W,W,W,W,W,W,W,W,W,East
8,-6,8,-6,8,-6,8,0,1100,E,E,E,E,E,E,E,W,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,East
7,-6,7,-6,7,-6,7,0,1100,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,W,East
6,-6,6,-6,6,-6,6,0,1100,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,W,W,W,W,W,W,W,W,W,W,South
6,-5,6,-5,6,-5,6,1,1100,E,W,E,E,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,W,W,W,W,W,East
5,-5,5,-5,5,-5,5,1,1100,W,E,E,E,E,E,E,W,E,E,E,E,E,E,E,E,E,W,E,E,W,W,W,W,W,East
4,-5,4,-5,4,-5,4,1,1100,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,W,W,W,W,W,East
3,-5,3,-5,3,-5,3,1,1100,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,W,W,W,W,W,North
3,-6,3,-6,3,-6,3,0,1100,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,W,W,W,W,W,W,W,W,W,W,East
2,-6,2,-6,2,-6,2,0,1100,E,E,E,E,E,E,E,W,E,E,E,E,E,E,G,W,W,W,W,W,W,W,W,W,W,East
1,-6,1,-6,1,-6,1,0,1100,E,E,E,E,W,E,W,E,E,W,E,E,E,G,W,W,W,W,W,W,W,W,W,W,W,East
0,-6,0,-6,0,-6,0,-6,1101,E,E,E,W,W,W,E,E,W,W,E,E,E,W,W,W,W,W,W,W,W,W,W,W,W,South
0,-5,0,-5,0,-5,0,-5,1101,W,E,E,W,W,E,E,E,W,W,W,E,E,W,W,E,E,E,W,W,W,W,W,W,W,South
0,-4,0,-4,0,-4,0,-4,1101,E,E,E,W,W,W,E,E,W,W,E,E,E,W,W,W,E,E,W,W,E,E,E,W,W,South
0,-3,0,-3,0,-3,0,-3,1101,W,E,E,W,W,E,E,E,W,W,W,E,E,W,W,E,E,E,W,W,W,E,E,W,W,South
0,-2,0,-2,0,-2,0,-2,1101,E,E,G,W,W,W,E,E,W,W,E,E,E,W,W,W,E,E,W,W,E,E,E,W,W,South
1,6,18,0,18,2,18,5,0,W,W,E,W,E,W,W,W,W,W,W,W,E,E,W,W,W,E,E,E,W,W,E,E,W,North
1,4,17,-1,17,1,18,4,0,W,W,W,W,W,W,W,E,E,W,W,W,E,E,E,W,W,E,E,W,W,W,E,E,E,North
1,4,17,-1,17,0,18,2,0,W,W,E,E,W,W,W,E,E,E,W,W,E,E,W,W,W,E,E,E,W,W,E,E,W,North
1,3,17,-2,16,-1,17,1,0,W,W,E,E,E,W,W,E,E,W,W,W,E,E,E,W,W,E,E,W,W,W,E,E,E,North
1,2,17,-3,16,-2,17,0,0,W,W,E,E,W,W,W,E,E,E,W,W,E,E,W,W,W,E,E,E,W,W,E,G,W,North
0,1,17,-3,16,-3,17,-2,0,W,W,E,E,E,W,W,E,E,W,W,W,E,E,E,W,W,G,E,W,W,W,W,W,W,North
16,-4,16,-4,15,-4,17,-3,1000,W,W,E,E,W,W,W,E,E,E,W,W,E,E,W,W,W,W,W,W,W,W,W,W,W,East
14,-4,14,-4,14,-3,16,-2,1000,W,E,E,W,E,W,E,E,E,E,W,E,E,W,E,W,W,W,W,W,W,W,W,W,W,South
14,-3,14,-3,13,-2,16,-2,1000,W,E,E,E,E,W,E,E,W,E,W,E,E,E,E,W,E,E,W,E,W,W,W,W,W,East
13,-4,13,-4,13,-2,16,-2,1000,E,E,E,E,E,E,E,W,E,E,E,E,E,E,E,E,E,W,E,E,W,W,W,W,W,East
12,-4,12,-4,12,-1,15,-1,1000,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,W,W,W,W,W,East
11,-3,11,-3,11,-1,14,0,1000,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,W,W,W,W,W,South
10,-2,10,-2,11,-1,14,2,1000,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,East
10,-2,10,-2,10,-2,12,2,1000,E,E,E,E,W,E,E,W,E,E,E,E,E,E,W,E,E,W,E,E,E,E,E,E,W,East
9,-3,9,-3,9,-1,12,2,1000,E,E,E,W,E,E,W,E,E,E,E,E,E,W,E,E,W,E,E,E,E,E,E,W,E,South
9,-2,9,-2,9,-1,11,3,1000,E,W,E,E,E,E,E,E,W,E,E,W,E,E,E,E,E,E,W,E,E,W,E,E,E,East
8,-3,8,-3,8,-1,9,3,1000,W,E,E,E,E,E,E,W,E,E,W,E,E,E,E,E,E,W,E,E,W,E,E,E,E,East
6,-3,6,-3,7,-1,8,3,1000,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,East
6,-3,6,-3,6,-2,6,3,1000,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,South
5,-2,5,-2,6,0,5,4,1000,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,East
4,-1,4,-1,5,1,4,4,1000,E,E,E,E,E,E,E,W,E,E,E,E,E,E,E,E,E,W,E,E,E,E,E,E,E,East
3,-2,3,-2,3,1,4,4,1000,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,East
2,-1,2,-1,2,0,3,4,1000,E,E,E,W,E,W,E,E,E,G,E,E,E,W,G,W,E,E,E,E,E,E,E,W,E,North
1,-2,1,-2,3,-1,2,3,1000,W,E,E,G,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,East
0,-2,0,-2,2,0,1,3,1000,E,E,G,E,E,E,E,W,E,E,E,E,E,E,G,E,E,W,E,E,E,E,E,E,E,East
-1,-2,-1,-2,-1,-2,1,3,1010,E,G,E,E,W,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,South
0,-1,0,-1,0,-1,0,4,1010,E,W,E,E,E,E,E,G,E,W,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,South
1,5,1,5,1,5,1,5,1110,W,W,W,W,W,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,East
1,5,1,5,1,5,1,5,1110,W,W,W,W,W,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,North
0,4,0,4,0,4,0,4,1110,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,North
-1,3,-1,3,-1,3,-1,3,1110,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,North
-1,2,-1,2,-1,2,-1,2,1110,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,W,G,E,E,E,North
-1,0,-1,0,-1,0,-1,0,1110,E,E,E,W,E,W,E,E,E,E,E,G,E,W,E,W,E,E,E,E,W,W,W,W,W,West
0,-1,0,-1,0,-1,0,-1,1110,E,E,E,E,W,E,W,G,E,E,E,E,E,E,W,E,W,E,E,E,W,W,W,W,W,South
0,-1,0,-1,0,-1,0,-1,1110,E,W,E,E,E,E,E,G,E,W,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,South
-1,0,-1,0,-1,0,-1,0,1110,E,E,E,E,W,E,W,E,E,E,E,G,E,E,W,E,W,E,E,E,E,E,E,E,W,West
-1,0,-1,0,-1,0,-1,0,1110,E,E,E,E,E,E,E,W,E,E,E,G,E,E,E,E,E,W,E,E,E,E,E,E,E,West
-8,5,-7,5,9,5,10,5,0,W,W,W,W,W,E,W,E,E,E,E,E,E,E,E,E,W,E,E,E,E,E,E,W,E,North
-8,4,-8,4,8,4,10,4,0,E,W,E,E,E,E,E,E,E,E,E,W,E,E,E,E,E,E,W,E,E,W,E,E,E,North
-8,2,-7,3,9,3,9,3,0,E,E,E,E,E,E,W,E,E,E,E,E,E,W,E,E,W,E,E,E,E,E,E,E,W,North
-7,1,-8,2,9,2,9,2,0,E,W,E,E,E,E,E,E,W,E,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,North
-7,0,-8,0,9,0,10,1,0,E,E,E,W,E,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,W,W,W,W,W,West
-6,-1,-7,1,11,0,11,1,0,E,E,E,E,W,E,E,W,E,E,W,E,E,E,E,E,E,W,E,E,W,W,W,W,W,West
-5,0,-6,0,12,-1,12,0,0,W,E,E,E,E,E,E,E,W,E,E,W,E,E,E,E,E,E,W,E,W,W,W,W,W,South
-5,0,-6,2,11,0,12,0,0,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,E,W,E,E,E,E,E,E,W,E,West
-4,1,-5,2,12,-1,12,0,0,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,E,W,E,E,E,E,E,E,W,West
-4,1,-4,2,13,-2,12,0,0,W,E,E,E,E,E,E,W,E,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,North
-3,0,-4,0,13,-2,11,-1,0,E,E,W,E,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,W,W,W,W,W,West
-2,1,-3,1,13,-2,11,-1,0,E,E,E,W,E,E,W,E,E,E,E,E,E,E,W,G,W,E,E,E,W,W,W,W,W,North
-2,-1,-2,0,13,-2,12,-2,0,E,W,E,E,E,G,E,E,E,W,G,W,E,E,E,W,W,W,W,W,W,W,W,W,W,East
-3,0,-3,0,11,-2,11,-2,0,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,W,W,W,W,W,W,W,W,W,W,East
-4,-1,-5,0,11,-2,11,-2,0,E,E,E,E,W,E,E,W,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,W,East
-6,-1,-5,0,9,-2,9,-2,0,E,E,E,W,E,E,W,E,E,E,E,E,E,W,E,W,W,W,W,W,W,W,W,W,W,South
-6,-1,-5,0,9,-1,9,-1,0,W,E,E,E,E,E,E,E,W,E,E,W,E,E,E,E,E,E,W,E,W,W,W,W,W,South
-6,0,-4,1,9,0,9,0,0,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,E,W,E,E,E,E,E,E,W,E,West
-5,0,-3,1,11,0,10,0,0,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,E,W,E,E,E,E,E,E,W,West
-4,1,-3,1,11,0,11,1,0,W,E,E,E,E,E,E,W,E,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,North
-4,1,-4,0,12,-1,11,-1,0,E,E,W,E,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,W,W,W,W,W,West
-3,0,-3,-1,14,-1,12,0,0,E,E,E,W,E,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,W,W,W,W,W,West
-1,0,-2,0,15,-2,13,1,0,E,E,E,E,W,E,E,W,E,E,G,G,E,E,E,E,E,W,E,E,W,W,W,W,W,West
-1,-1,-1,-1,16,-3,14,1,1000,W,E,E,E,E,W,G,E,W,E,W,E,E,E,E,W,E,E,W,E,W,W,W,W,W,South
15,-2,15,-2,15,-2,14,2,1100,W,E,E,W,E,W,E,E,E,E,W,E,E,W,E,W,E,E,E,E,W,E,E,W,E,West
17,-2,17,-2,17,-2,14,2,1100,W,W,E,E,W,W,W,E,E,E,W,W,E,E,W,W,W,E,E,E,W,W,E,E,W,North
16,-3,16,-3,16,-3,14,1,1100,W,W,E,E,E,W,W,E,E,W,W,W,E,E,E,W,W,E,E,W,W,W,W,W,W,East
16,-3,16,-3,16,-3,13,1,1100,W,E,E,E,E,W,E,E,W,E,W,E,E,E,E,W,E,E,W,E,W,W,W,W,W,East
15,-4,15,-4,15,-4,13,1,1100,E,E,E,E,W,E,E,W,E,E,E,E,E,E,E,E,E,W,E,E,W,W,W,W,W,East
14,-5,14,-5,14,-5,12,0,1100,E,E,E,W,E,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,W,W,W,W,W,East
13,-4,13,-4,13,-4,11,0,1100,E,E,W,E,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,W,W,W,W,W,South
13,-2,13,-2,13,-2,11,1,1100,W,E,E,E,E,E,E,W,E,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,East
12,-2,12,-2,12,-2,10,2,1100,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,E,W,E,E,E,E,E,E,W,East
11,-3,11,-3,11,-3,10,2,1100,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,E,W,E,E,E,E,E,E,W,E,North
11,-3,11,-3,11,-3,10,1,1100,W,E,E,E,E,E,E,E,W,E,E,W,E,E,E,E,E,E,W,E,W,W,W,W,W,East
10,-3,10,-3,10,-3,8,1,1100,E,E,E,E,W,E,E,W,E,E,W,E,E,E,E,E,E,W,E,E,W,W,W,W,W,East
9,-2,9,-2,9,-2,8,1,1100,E,E,E,W,E,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,W,W,W,W,W,East
8,-2,8,-2,8,-2,7,1,1100,E,E,W,E,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,W,W,W,W,W,North
9,-3,9,-3,9,-3,8,0,1100,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,W,W,W,W,W,W,W,W,W,W,East
8,-4,8,-4,8,-4,8,0,1100,E,E,E,E,E,E,E,W,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,East
7,-3,7,-3,7,-3,7,0,1100,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,W,East
6,-3,6,-3,6,-3,5,0,1100,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,W,W,W,W,W,W,W,W,W,W,South
6,-2,6,-2,6,-2,4,1,1100,E,E,E,E,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,W,W,W,W,W,East
5,-1,5,-1,5,-1,3,1,1100,E,E,E,E,W,E,E,W,E,E,E,E,E,E,E,E,E,W,E,E,W,W,W,W,W,East
3,-1,3,-1,3,-1,2,1,1100,E,E,E,W,E,E,W,E,E,E,E,E,E,E,W,E,W,E,E,G,W,W,W,W,W,East
3,-1,3,-1,3,-1,3,-1,1101,E,E,W,E,E,W,E,E,E,E,E,E,E,W,E,W,E,G,E,E,W,W,W,W,W,South
3,-1,3,-1,3,-1,3,-1,1101,W,E,E,E,E,E,E,W,E,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,East
2,-2,2,-2,2,-2,2,-2,1101,E,E,E,E,G,E,W,E,E,E,E,E,E,E,E,E,E,W,E,E,E,E,E,E,E,East
1,-2,1,-2,1,-2,1,-2,1101,E,E,E,G,W,W,E,E,E,W,E,E,E,E,W,E,W,E,E,W,E,E,E,E,W,East
0,-2,0,-2,0,-2,0,-2,1101,E,E,G,W,W,E,E,E,W,W,E,E,E,W,W,W,E,E,W,W,E,E,E,W,W,South
0,-2,0,-2,0,-2,0,-2,1101,W,E,G,W,W,E,E,E,W,W,E,E,E,W,W,E,E,E,W,W,W,E,E,W,W,South
2,3,5,0,13,-1,17,3,0,W,E,E,E,E,W,E,E,W,E,W,E,E,E,E,W,E,E,W,E,W,E,E,E,E,North
2,2,5,-1,14,-2,17,2,0,W,E,E,W,E,W,E,E,E,E,W,E,E,W,E,W,E,E,E,E,W,E,E,W,G,North
2,1,5,-2,14,-4,16,1,0,W,E,E,E,E,W,E,E,W,E,W,E,E,E,E,W,E,E,W,G,W,W,W,W,W,East
1,1,4,-3,13,-3,16,1,0,E,E,E,E,E,E,E,W,E,E,E,E,E,E,E,E,E,W,G,E,W,W,W,W,W,East
1,1,3,-4,12,-2,15,1,0,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,W,E,G,E,W,W,W,W,W,North
3,-6,3,-6,12,-2,15,-1,1000,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,W,W,W,W,W,W,W,W,W,W,East
2,-6,2,-6,11,-2,14,-1,1000,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,W,W,W,W,W,W,W,W,W,W,East
1,-6,1,-6,10,-1,13,-1,1000,E,E,E,E,W,E,E,W,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,W,East
-1,-6,-1,-6,9,-1,12,-2,1000,E,E,E,W,E,E,W,E,E,E,E,E,E,W,E,W,W,W,W,W,W,W,W,W,W,South
-2,-5,-2,-5,9,-1,12,-2,1000,E,W,E,E,E,E,E,E,W,E,E,W,E,E,E,E,E,E,W,E,W,W,W,W,W,South
-2,-4,-2,-4,10,0,11,-1,1000,E,E,E,W,E,E,W,E,E,E,E,E,E,W,E,E,W,E,E,E,E,E,E,W,E,West
-2,-4,-2,-4,11,0,12,-2,1000,E,E,E,E,W,E,E,W,E,E,E,E,E,E,W,E,E,W,E,E,E,E,E,E,W,West
0,-4,0,-4,13,0,14,-2,1000,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,South
