@relation BasicAgentAAtraining-data

@attribute ghostVector1x NUMERIC
@attribute ghostVector1y NUMERIC
@attribute ghostVector2x NUMERIC
@attribute ghostVector2y NUMERIC
@attribute ghostVector3x NUMERIC
@attribute ghostVector3y NUMERIC
@attribute ghostVector4x NUMERIC
@attribute ghostVector4y NUMERIC
@attribute aliveGhost{1111,1110,1100,1101,1011,1001,1010,1000,111,110,101,100,11,10,1,0}
@attribute score NUMERIC
@attribute minimap1 {W,E,G}
@attribute minimap2 {W,E,G}
@attribute minimap3 {W,E,G}
@attribute minimap4 {W,E,G}
@attribute minimap5 {W,E,G}
@attribute minimap6 {W,E,G}
@attribute minimap7 {W,E,G}
@attribute minimap8 {W,E,G}
@attribute minimap9 {W,E,G}
@attribute minimap10 {W,E,G}
@attribute minimap11 {W,E,G}
@attribute minimap12 {W,E,G}
@attribute minimap13 {W,E,G}
@attribute minimap14 {W,E,G}
@attribute minimap15 {W,E,G}
@attribute minimap16 {W,E,G}
@attribute minimap17 {W,E,G}
@attribute minimap18 {W,E,G}
@attribute minimap19 {W,E,G}
@attribute minimap20 {W,E,G}
@attribute minimap21 {W,E,G}
@attribute minimap22 {W,E,G}
@attribute minimap23 {W,E,G}
@attribute minimap24 {W,E,G}
@attribute minimap25 {W,E,G}
@attribute isGhostNorth {True, False}
@attribute isGhostSouth {True, False}
@attribute isGhostEast  {True, False}
@attribute isGhostWest  {True, False}
@attribute isFoodNorth  {True, False}
@attribute isFoodSouth  {True, False}
@attribute isFoodEast   {True, False}
@attribute isFoodWest   {True, False}
@attribute action{Stop,South,North,West,East}
@attribute nextScore NUMERIC

@data
17,0,17,0,17,0,17,0,1110,545,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,False,False,False,False,False,False,False,False,East,544
16,0,16,0,16,0,16,0,1110,544,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,False,False,False,False,False,False,False,False,East,543
15,0,15,0,15,0,15,0,1110,543,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,False,False,False,False,False,False,False,False,East,542
14,0,14,0,14,0,14,0,1110,542,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,False,False,False,False,False,False,False,False,East,541
13,0,13,0,13,0,13,0,1110,541,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,False,False,False,False,False,False,False,False,East,540
12,1,12,1,12,1,12,1,1110,540,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,False,False,False,False,False,False,False,False,East,539
11,2,11,2,11,2,11,2,1110,539,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,False,False,False,False,False,False,False,False,East,538
10,1,10,1,10,1,10,1,1110,538,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,False,False,False,False,False,False,False,False,East,537
9,0,9,0,9,0,9,0,1110,537,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,False,False,False,False,False,False,False,False,East,536
8,-1,8,-1,8,-1,8,-1,1110,536,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,False,False,False,False,False,False,False,False,East,535
6,-1,6,-1,6,-1,6,-1,1110,535,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,False,False,False,False,False,False,False,False,East,534
4,-1,4,-1,4,-1,4,-1,1110,534,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,False,False,False,False,False,False,False,False,East,533
3,-1,3,-1,3,-1,3,-1,1110,533,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,False,False,False,False,False,False,False,False,East,532
2,0,2,0,2,0,2,0,1110,532,W,W,W,W,W,E,E,E,E,E,E,E,E,E,G,E,E,E,E,E,E,E,E,E,E,False,False,False,False,False,False,False,False,East,531
1,-1,1,-1,1,-1,1,-1,1110,531,W,W,W,W,W,E,E,E,G,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,False,False,False,False,False,False,False,False,East,530
-6,-2,0,1,8,2,9,-2,0,0,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,G,E,E,E,E,E,E,E,True,False,False,False,False,False,False,False,North,199
-7,-3,-7,-3,8,2,9,-3,100,199,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,False,False,False,False,False,False,False,False,West,198
-6,-3,-6,-3,10,2,11,-3,100,198,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,False,False,False,False,False,False,False,False,South,197
-6,-1,-6,-1,11,3,12,-2,100,197,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,False,False,False,False,False,False,False,False,South,196
-6,-1,-6,-1,11,5,11,-1,100,196,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,False,False,False,False,False,False,False,False,South,195
-5,0,-5,0,10,6,10,0,100,195,W,W,W,W,W,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,False,False,False,False,False,False,False,False,West,194
-3,0,-3,0,10,6,10,0,100,194,W,W,W,W,W,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,False,False,False,False,False,False,False,False,West,193
-2,1,-2,1,12,6,11,0,100,193,W,W,W,W,W,W,W,W,W,W,E,E,E,E,E,G,E,E,E,E,E,E,E,E,E,False,False,False,False,False,False,False,False,North,192
-2,-1,-2,-1,12,6,10,-1,100,192,W,W,W,W,W,G,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,False,False,False,False,False,False,False,False,West,191
0,-1,0,-1,13,5,10,-1,100,191,W,W,W,W,W,E,E,G,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,False,True,False,False,False,False,False,False,South,390
12,6,12,6,12,6,10,1,1100,390,E,W,W,W,W,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,False,False,False,False,False,False,False,False,East,389
10,6,10,6,10,6,9,1,1100,389,W,W,W,W,W,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,False,False,False,False,False,False,False,False,East,388
9,5,9,5,9,5,9,1,1100,388,W,W,W,W,W,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,False,False,False,False,False,False,False,False,East,387
8,6,8,6,8,6,9,1,1100,387,W,W,W,W,W,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,False,False,False,False,False,False,False,False,East,386
6,6,6,6,6,6,8,2,1100,386,W,W,W,W,W,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,False,False,False,False,False,False,False,False,East,385
5,6,5,6,5,6,7,3,1100,385,W,W,W,W,W,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,False,False,False,False,False,False,False,False,North,384
5,6,5,6,5,6,8,2,1100,384,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,False,False,False,False,False,False,False,False,North,383
6,5,6,5,6,5,8,2,1100,383,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,False,False,False,False,False,False,False,False,East,382
4,5,4,5,4,5,7,3,1100,382,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,False,False,False,False,False,False,False,False,North,381
3,4,3,4,3,4,7,3,1100,381,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,False,False,False,False,False,False,False,False,North,380
3,4,3,4,3,4,7,2,1100,380,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,False,False,False,False,False,False,False,False,North,379
3,4,3,4,3,4,7,2,1100,379,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,False,False,False,False,False,False,False,False,North,378
4,3,4,3,4,3,7,1,1100,378,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,False,False,False,False,False,False,False,False,East,377
3,3,3,3,3,3,6,2,1100,377,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,False,False,False,False,False,False,False,False,North,376
2,2,2,2,2,2,6,0,1100,376,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,G,False,False,False,False,False,False,False,False,North,375
2,1,2,1,2,1,7,-1,1100,375,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,G,E,E,E,E,E,False,False,False,False,False,False,False,False,East,374
1,2,1,2,1,2,5,-1,1100,374,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,G,E,False,False,False,False,False,False,False,False,North,373
0,1,0,1,0,1,6,-2,1100,373,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,G,E,E,E,E,E,E,E,True,False,False,False,False,False,False,False,North,572
5,-3,5,-3,5,-3,5,-3,1110,572,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,False,False,False,False,False,False,False,False,East,571
3,-3,3,-3,3,-3,3,-3,1110,571,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,False,False,False,False,False,False,False,False,East,570
2,-4,2,-4,2,-4,2,-4,1110,570,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,False,False,False,False,False,False,False,False,East,569
1,-5,1,-5,1,-5,1,-5,1110,569,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,False,False,False,False,False,False,False,False,East,568
0,-4,0,-4,0,-4,0,-4,1110,568,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,False,False,False,False,False,False,False,False,South,567
0,-3,0,-3,0,-3,0,-3,1110,567,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,False,False,False,False,False,False,False,False,South,566
0,-3,0,-3,0,-3,0,-3,1110,566,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,False,False,False,False,False,False,False,False,South,565
1,-2,1,-2,1,-2,1,-2,1110,565,E,E,E,G,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,False,False,False,False,False,False,False,False,East,564
0,-3,0,-3,0,-3,0,-3,1110,564,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,False,False,False,False,False,False,False,False,South,563
-14,-8,-14,7,13,-8,13,7,0,0,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,False,False,False,False,False,False,False,False,East,-1
-15,-8,-14,7,12,-8,12,7,0,-1,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,False,False,False,False,False,False,False,False,East,-2
-16,-7,-16,7,10,-8,10,7,0,-2,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,False,False,False,False,False,False,False,False,East,-3
-16,-7,-16,7,8,-8,9,6,0,-3,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,False,False,False,False,False,False,False,False,East,-4
-17,-7,-18,7,7,-7,9,6,0,-4,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,False,False,False,False,False,False,False,False,East,-5
-18,-6,-19,6,7,-7,8,6,0,-5,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,False,False,False,False,False,False,False,False,East,-6
-18,-6,-19,6,7,-7,7,5,0,-6,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,False,False,False,False,False,False,False,False,East,-7
-18,-6,-21,6,6,-6,6,4,0,-7,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,False,False,False,False,False,False,False,False,East,-8
-19,-5,-21,6,4,-6,4,4,0,-8,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,False,False,False,False,False,False,False,False,North,-9
-19,-5,-21,5,5,-7,4,4,0,-9,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,False,False,False,False,False,False,False,False,North,-10
-19,-7,-22,4,5,-7,4,4,0,-10,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,False,False,False,False,False,False,False,False,North,-11
-20,-8,-22,2,5,-7,4,2,0,-11,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,False,False,False,False,False,False,False,False,East,-12
-21,-8,-23,1,3,-7,3,1,0,-12,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,False,False,False,False,False,False,False,False,East,-13
-23,-8,-24,1,2,-6,2,1,0,-13,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,G,E,E,E,E,E,False,False,False,False,False,False,False,False,East,-14
-24,-9,-24,1,1,-5,1,2,0,-14,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,G,E,False,False,False,False,False,False,False,False,North,-15
-24,-10,-25,0,2,-6,1,0,0,-15,E,E,E,E,E,E,E,E,E,E,E,E,E,G,E,E,E,E,E,E,E,E,E,E,E,False,False,True,False,False,False,False,False,East,-16
-25,-11,-26,1,0,-6,0,1,0,-16,E,E,E,E,W,E,E,E,E,W,E,E,E,E,W,E,E,G,E,W,E,E,E,E,W,True,False,False,False,False,False,False,False,North,183
-26,-12,-26,1,0,-8,-26,-12,1,183,E,E,E,E,W,E,E,E,E,W,E,E,E,E,W,E,E,G,E,W,E,E,E,E,W,False,False,False,False,False,False,False,False,North,182
-26,-13,-26,0,1,-9,-26,-13,1,182,E,E,E,E,W,E,E,E,E,W,E,E,E,E,W,E,E,E,E,W,W,W,W,W,W,False,False,False,False,False,False,False,False,East,181
-27,-12,-27,0,0,-8,-27,-12,1,181,E,E,E,W,W,E,E,E,W,W,E,E,E,W,W,E,E,E,W,W,W,W,W,W,W,False,False,False,False,False,False,False,False,South,180
-27,-12,-27,1,0,-8,-27,-12,1,180,E,E,E,W,W,E,E,E,W,W,E,E,E,W,W,E,E,E,W,W,E,E,E,W,W,False,False,False,False,False,False,False,False,South,179
-27,-10,-27,3,0,-6,-27,-10,1,179,E,E,E,W,W,E,E,E,W,W,E,E,E,W,W,E,E,E,W,W,E,E,E,W,W,False,False,False,False,False,False,False,False,South,178
-26,-9,-26,4,0,-4,-26,-9,1,178,E,E,E,W,W,E,E,E,W,W,E,E,E,W,W,E,E,E,W,W,E,E,E,W,W,False,False,False,False,False,False,False,False,South,177
-26,-8,-25,5,0,-3,-26,-8,1,177,E,E,E,W,W,E,E,E,W,W,E,E,E,W,W,E,E,E,W,W,E,E,E,W,W,False,False,False,False,False,False,False,False,South,176
-26,-7,-26,6,-1,-2,-26,-7,1,176,E,G,E,W,W,E,E,E,W,W,E,E,E,W,W,E,E,E,W,W,E,E,E,W,W,False,False,False,False,False,False,False,False,West,175
-24,-7,-24,6,1,-2,-24,-7,1,175,E,E,E,G,W,E,E,E,E,W,E,E,E,E,W,E,E,E,E,W,E,E,E,E,W,False,False,False,False,False,False,False,False,South,174
-24,-7,-25,7,1,-1,-24,-7,1,174,E,E,E,E,W,E,E,E,G,W,E,E,E,E,W,E,E,E,E,W,E,E,E,E,W,False,False,False,False,False,False,False,False,East,373
-25,-8,-26,6,-25,-8,-25,-8,11,373,E,E,E,W,W,E,E,E,W,W,E,E,E,W,W,E,E,E,W,W,E,E,E,W,W,False,False,False,False,False,False,False,False,North,372
-25,-9,-27,5,-25,-9,-25,-9,11,372,E,E,E,W,W,E,E,E,W,W,E,E,E,W,W,E,E,E,W,W,E,E,E,W,W,False,False,False,False,False,False,False,False,North,371
-26,-10,-26,4,-26,-10,-26,-10,11,371,E,E,E,W,W,E,E,E,W,W,E,E,E,W,W,E,E,E,W,W,E,E,E,W,W,False,False,False,False,False,False,False,False,North,370
-27,-11,-26,4,-27,-11,-27,-11,11,370,E,E,E,W,W,E,E,E,W,W,E,E,E,W,W,E,E,E,W,W,E,E,E,W,W,False,False,False,False,False,False,False,False,North,369
-26,-12,-25,3,-26,-12,-26,-12,11,369,E,E,E,W,W,E,E,E,W,W,E,E,E,W,W,E,E,E,W,W,E,E,E,W,W,False,False,False,False,False,False,False,False,North,368
-27,-13,-26,2,-27,-13,-27,-13,11,368,E,E,E,W,W,E,E,E,W,W,E,E,E,W,W,E,E,E,W,W,E,E,E,W,W,False,False,False,False,False,False,False,False,North,367
-27,-13,-25,1,-27,-13,-27,-13,11,367,E,E,E,W,W,E,E,E,W,W,E,E,E,W,W,E,E,E,W,W,W,W,W,W,W,False,False,False,False,False,False,False,False,North,366
-27,-14,-26,0,-27,-14,-27,-14,11,366,E,E,E,W,W,E,E,E,W,W,E,E,E,W,W,W,W,W,W,W,W,W,W,W,W,False,False,False,False,False,False,False,False,West,365
-25,-14,-25,0,-25,-14,-25,-14,11,365,E,E,E,E,W,E,E,E,E,W,E,E,E,E,W,W,W,W,W,W,W,W,W,W,W,False,False,False,False,False,False,False,False,West,364
-23,-14,-25,0,-23,-14,-23,-14,11,364,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,False,False,False,False,False,False,False,False,West,363
-22,-14,-23,0,-22,-14,-22,-14,11,363,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,False,False,False,False,False,False,False,False,West,362
-21,-13,-21,0,-21,-13,-21,-13,11,362,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,False,False,False,False,False,False,False,False,West,361
-20,-12,-19,0,-20,-12,-20,-12,11,361,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,False,False,False,False,False,False,False,False,West,360
-18,-12,-19,0,-18,-12,-18,-12,11,360,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,False,False,False,False,False,False,False,False,West,359
-17,-11,-18,0,-17,-11,-17,-11,11,359,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,False,False,False,False,False,False,False,False,West,358
-17,-11,-17,0,-17,-11,-17,-11,11,358,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,False,False,False,False,False,False,False,False,West,357
-15,-11,-15,0,-15,-11,-15,-11,11,357,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,False,False,False,False,False,False,False,False,West,356
-15,-11,-13,0,-15,-11,-15,-11,11,356,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,False,False,False,False,False,False,False,False,West,355
-14,-11,-13,0,-14,-11,-14,-11,11,355,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,False,False,False,False,False,False,False,False,West,354
-13,-10,-13,0,-13,-10,-13,-10,11,354,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,False,False,False,False,False,False,False,False,West,353
-13,-10,-13,0,-13,-10,-13,-10,11,353,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,False,False,False,False,False,False,False,False,West,352
-13,-10,-11,0,-13,-10,-13,-10,11,352,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,False,False,False,False,False,False,False,False,West,351
-12,-11,-11,0,-12,-11,-12,-11,11,351,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,False,False,False,False,False,False,False,False,West,350
-11,-10,-11,0,-11,-10,-11,-10,11,350,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,False,False,False,False,False,False,False,False,West,349
-10,-10,-10,0,-10,-10,-10,-10,11,349,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,False,False,False,False,False,False,False,False,West,348
-9,-9,-8,0,-9,-9,-9,-9,11,348,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,False,False,False,False,False,False,False,False,West,347
-8,-10,-7,-1,-8,-10,-8,-10,11,347,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,False,False,False,False,False,False,False,False,South,346
-8,-8,-8,0,-8,-8,-8,-8,11,346,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,False,False,False,False,False,False,False,False,West,345
-6,-8,-7,-1,-6,-8,-6,-8,11,345,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,False,False,False,False,False,False,False,False,South,344
-6,-8,-7,0,-6,-8,-6,-8,11,344,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,False,False,False,False,False,False,False,False,West,343
-5,-8,-5,0,-5,-8,-5,-8,11,343,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,False,False,False,False,False,False,False,False,West,342
-4,-7,-4,0,-4,-7,-4,-7,11,342,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,False,False,False,False,False,False,False,False,West,341
-2,-7,-4,0,-2,-7,-2,-7,11,341,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,False,False,False,False,False,False,False,False,West,340
0,-7,-3,1,0,-7,0,-7,11,340,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,False,False,False,False,False,False,False,False,North,339
0,-9,-3,0,0,-9,0,-9,11,339,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,False,False,False,False,False,False,False,False,West,338
2,-9,-1,0,2,-9,2,-9,11,338,E,E,E,E,E,E,E,E,E,E,E,G,E,E,E,E,E,E,E,E,W,W,W,W,W,False,False,False,True,False,False,False,False,West,537
3,-9,3,-9,3,-9,3,-9,111,537,W,E,E,E,E,W,E,E,E,E,W,E,E,E,E,W,E,E,E,E,W,W,W,W,W,False,False,False,False,False,False,False,False,South,536
2,-8,2,-8,2,-8,2,-8,111,536,W,E,E,E,E,W,E,E,E,E,W,E,E,E,E,W,E,E,E,E,W,E,E,E,E,False,False,False,False,False,False,False,False,East,535
1,-9,1,-9,1,-9,1,-9,111,535,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,False,False,False,False,False,False,False,False,East,534
0,-9,0,-9,0,-9,0,-9,111,534,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,False,False,False,False,False,False,False,False,South,533
1,-8,1,-8,1,-8,1,-8,111,533,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,False,False,False,False,False,False,False,False,East,532
-1,-8,-1,-8,-1,-8,-1,-8,111,532,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,False,False,False,False,False,False,False,False,South,531
-1,-7,-1,-7,-1,-7,-1,-7,111,531,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,False,False,False,False,False,False,False,False,West,530
1,-7,1,-7,1,-7,1,-7,111,530,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,False,False,False,False,False,False,False,False,South,529
1,-6,1,-6,1,-6,1,-6,111,529,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,False,False,False,False,False,False,False,False,East,528
0,-7,0,-7,0,-7,0,-7,111,528,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,False,False,False,False,False,False,False,False,South,527
1,-6,1,-6,1,-6,1,-6,111,527,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,False,False,False,False,False,False,False,False,East,526
0,-5,0,-5,0,-5,0,-5,111,526,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,False,False,False,False,False,False,False,False,South,525
-1,-4,-1,-4,-1,-4,-1,-4,111,525,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,False,False,False,False,False,False,False,False,West,524
0,-5,0,-5,0,-5,0,-5,111,524,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,False,False,False,False,False,False,False,False,South,523
-1,-4,-1,-4,-1,-4,-1,-4,111,523,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,False,False,False,False,False,False,False,False,West,522
0,-3,0,-3,0,-3,0,-3,111,522,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,False,False,False,False,False,False,False,False,South,521
-5,-2,-5,2,3,-2,7,2,0,0,E,E,E,E,E,E,E,E,E,E,W,W,E,W,W,E,E,E,E,E,E,E,E,E,E,False,False,False,False,False,False,False,False,South,-1
-5,-1,-5,3,3,-1,7,3,0,-1,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,E,W,W,E,E,E,E,E,False,False,False,False,False,False,False,False,East,-2
-6,-1,-6,3,2,-1,6,3,0,-2,W,W,W,W,W,E,E,E,E,G,E,E,E,E,E,W,E,W,W,W,E,E,E,E,E,False,False,False,False,False,False,False,False,East,-3
-7,-1,-7,3,1,-1,5,3,0,-3,W,W,W,W,W,E,E,E,G,E,E,E,E,E,E,E,W,W,W,W,E,E,E,E,E,False,False,False,False,False,False,False,False,East,-4
-8,-1,-8,3,0,-1,4,3,0,-4,W,W,W,W,W,E,E,G,E,E,E,E,E,E,E,W,W,W,W,W,E,E,E,E,E,False,True,False,False,False,False,False,False,South,195
-8,0,-8,4,-8,0,4,4,10,195,W,W,W,W,W,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,False,False,False,False,False,False,False,False,West,194
-7,0,-7,4,-7,0,5,4,10,194,W,W,W,W,W,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,E,W,W,W,W,False,False,False,False,False,False,False,False,West,193
-6,0,-6,4,-6,0,6,4,10,193,W,W,W,W,W,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,E,W,W,W,False,False,False,False,False,False,False,False,West,192
