@relation BustersKeyboardAgenttraining-data-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C16-L1

@attribute xPacmanPosition numeric
@attribute yPacmanPosition numeric
@attribute ghostPosition1x numeric
@attribute ghostPosition1y numeric
@attribute ghostPosition2x numeric
@attribute ghostPosition2y numeric
@attribute ghostPosition3x numeric
@attribute ghostPosition3y numeric
@attribute ghostPosition4x numeric
@attribute ghostPosition4y numeric
@attribute distanceGhost1 numeric
@attribute distanceGhost2 numeric
@attribute distanceGhost3 numeric
@attribute distanceGhost4 numeric
@attribute validActions {1111,1110,1100,1101,1011,1001,1010,1000,111,110,101,100,11,10,1,0}
@attribute lastAction {Stop,South,North,West,East}
@attribute aliveGhost {1111,1110,1100,1101,1011,1001,1010,1000,111,110,101,100,11,10,1,0}
@attribute score numeric
@attribute minimap1 {W,E,G}
@attribute minimap2 {W,E,G}
@attribute minimap3 {W,E,G}
@attribute minimap4 {W,E,G}
@attribute minimap5 {W,E,G}
@attribute minimap6 {W,E,G}
@attribute minimap7 {W,E,G}
@attribute minimap8 {W,E,G}
@attribute minimap9 {W,E,G}
@attribute minimap10 {W,E,G}
@attribute minimap11 {W,E,G}
@attribute minimap12 {W,E,G}
@attribute minimap13 {W,E,G}
@attribute minimap14 {W,E,G}
@attribute minimap15 {W,E,G}
@attribute minimap16 {W,E,G}
@attribute minimap17 {W,E,G}
@attribute minimap18 {W,E,G}
@attribute minimap19 {W,E,G}
@attribute minimap20 {W,E,G}
@attribute minimap21 {W,E,G}
@attribute minimap22 {W,E,G}
@attribute minimap23 {W,E,G}
@attribute minimap24 {W,E,G}
@attribute minimap25 {W,E,G}
@attribute nearestDot numeric
@attribute action {Stop,South,North,West,East}
@attribute nextScore numeric

@data
13,4,1,6,2,7,5,1,11,4,14,14,1000,1,111,West,10,155,W,W,W,W,W,E,E,E,E,E,G,E,E,E,E,W,W,W,W,W,E,E,E,E,E,9999,West,354
12,4,1,5,2,7,5,1,7,1,12,13,1000,1000,111,West,11,354,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,E,E,E,E,E,9999,South,353
12,3,1,6,1,7,5,1,7,1,14,15,1000,1000,1011,South,11,353,W,W,W,W,W,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,9999,West,352
11,3,1,7,1,7,5,1,7,1,14,14,1000,1000,1011,West,11,352,W,W,W,W,W,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,E,W,W,W,W,9999,West,351
10,3,2,7,2,7,5,1,7,1,12,12,1000,1000,1011,West,11,351,W,W,W,W,W,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,E,W,W,W,9999,West,350
9,3,1,7,2,6,5,1,7,1,12,10,1000,1000,1011,West,11,350,G,W,W,W,W,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,E,W,W,9999,West,349
8,3,1,7,2,7,5,1,7,1,11,10,1000,1000,1011,West,11,349,W,G,W,W,W,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,E,W,9999,West,348
7,3,2,7,1,7,5,1,7,1,9,10,1000,1000,1011,West,11,348,G,W,G,W,W,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,E,9999,West,347
6,3,1,7,2,7,5,1,7,1,9,8,1000,1000,1011,West,11,347,W,G,W,G,W,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,9999,West,346
5,3,1,7,2,7,5,1,7,1,8,7,1000,1000,1011,West,11,346,E,W,G,W,G,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,9999,West,345
4,3,1,6,1,7,5,1,7,1,6,7,1000,1000,1011,West,11,345,W,E,W,G,W,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,9999,West,344
3,3,1,5,2,7,5,1,7,1,4,5,1000,1000,1011,West,11,344,E,W,E,W,G,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,G,W,W,W,W,9999,West,343
2,3,1,4,2,7,5,1,7,1,2,4,1000,1000,1011,West,11,343,W,E,W,E,W,W,W,W,W,W,W,E,E,E,E,W,G,E,E,E,W,E,W,W,W,9999,West,342
1,3,1,4,2,6,5,1,7,1,1,4,1000,1000,1010,West,11,342,W,W,E,W,E,W,W,W,W,W,W,W,E,E,E,W,W,G,E,E,W,W,E,W,W,9999,North,541
1,4,1,1,3,6,5,1,7,1,1000,4,1000,1000,1110,North,1011,541,W,W,W,W,W,W,W,E,E,E,W,W,E,E,E,W,W,E,W,W,W,W,E,E,G,9999,North,540
3,4,1,9,4,8,15,8,19,9,7,5,16,21,111,West,0,-9,W,W,W,W,W,E,E,E,E,E,E,E,E,E,W,E,E,W,W,W,E,E,E,E,E,9999,West,-10
2,4,1,9,4,8,15,8,19,9,6,6,17,22,1111,West,0,-10,W,W,W,W,W,W,E,E,E,E,W,E,E,E,E,W,E,E,W,W,W,E,E,E,E,9999,North,-11
2,5,1,9,4,8,15,8,19,9,5,5,16,21,1101,North,0,-11,W,E,E,E,E,W,E,E,E,E,W,E,E,W,W,W,E,E,E,E,W,E,E,W,W,9999,North,-12
2,6,1,9,4,8,15,8,19,9,4,4,15,20,1111,North,0,-12,W,E,E,E,E,W,E,E,W,W,W,E,E,E,E,W,E,E,W,W,W,E,E,E,G,9999,North,-13
2,7,1,9,4,8,15,8,19,9,3,3,14,19,1101,North,0,-13,W,E,E,W,W,W,E,E,E,E,W,E,E,W,W,W,E,E,E,G,W,G,E,E,E,9999,North,-14
2,8,1,9,4,8,15,8,19,9,2,2,13,18,1111,North,0,-14,W,E,E,E,E,W,E,E,W,W,W,E,E,E,G,W,G,E,E,E,W,W,W,W,W,9999,West,-15
1,8,1,9,4,8,15,8,19,9,1,3,14,19,1110,West,0,-15,W,W,E,E,E,W,W,E,E,W,W,W,E,E,E,W,W,G,E,E,W,W,W,W,W,9999,West,-16
1,8,1,9,4,8,15,8,19,9,1,3,14,19,1110,West,0,-16,W,W,E,E,E,W,W,E,E,W,W,W,E,E,E,W,W,G,E,E,W,W,W,W,W,9999,West,-17
1,8,1,9,4,8,15,8,19,9,1,3,14,19,1110,West,0,-17,W,W,E,E,E,W,W,E,E,W,W,W,E,E,E,W,W,G,E,E,W,W,W,W,W,9999,North,182
1,9,1,1,4,8,15,8,19,9,1000,4,15,18,110,North,1000,182,W,W,E,E,W,W,W,E,E,E,W,W,E,E,E,W,W,W,W,W,W,W,W,W,W,9999,North,181
1,9,1,1,4,8,15,8,19,9,1000,4,15,18,110,North,1000,181,W,W,E,E,W,W,W,E,E,E,W,W,E,E,E,W,W,W,W,W,W,W,W,W,W,9999,East,180
2,9,1,1,4,8,15,8,19,9,1000,3,14,17,111,East,1000,180,W,E,E,W,W,W,E,E,E,G,W,E,E,E,E,W,W,W,W,W,W,W,W,W,W,9999,East,179
3,9,1,1,4,8,15,8,19,9,1000,2,13,16,111,East,1000,179,E,E,W,W,W,E,E,E,G,W,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,9999,East,178
4,9,1,1,4,8,15,8,19,9,1000,1,12,15,111,East,1000,178,E,W,W,W,E,E,E,G,W,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,9999,South,377
4,8,1,1,3,1,15,8,19,9,1000,1000,11,16,1001,South,1100,377,E,E,E,E,E,E,W,W,W,E,E,E,E,W,E,E,E,E,E,E,W,W,W,W,W,9999,South,376
4,8,1,1,3,1,15,8,19,9,1000,1000,11,16,1001,South,1100,376,E,E,E,E,E,E,W,W,W,E,E,E,E,W,E,E,E,E,E,E,W,W,W,W,W,9999,South,375
4,8,1,1,3,1,15,8,19,9,1000,1000,11,16,1001,South,1100,375,E,E,E,E,E,E,W,W,W,E,E,E,E,W,E,E,E,E,E,E,W,W,W,W,W,9999,North,374
4,9,1,1,3,1,15,8,19,9,1000,1000,12,15,111,North,1100,374,E,W,W,W,E,E,E,E,W,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,9999,North,373
4,9,1,1,3,1,15,8,19,9,1000,1000,12,15,111,North,1100,373,E,W,W,W,E,E,E,E,W,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,9999,North,372
4,9,1,1,3,1,15,8,19,9,1000,1000,12,15,111,North,1100,372,E,W,W,W,E,E,E,E,W,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,9999,East,371
5,9,1,1,3,1,15,8,19,9,1000,1000,11,14,11,East,1100,371,W,W,W,E,E,E,E,W,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,9999,East,370
6,9,1,1,3,1,15,8,19,9,1000,1000,10,13,111,East,1100,370,W,W,E,E,E,E,W,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,9999,East,369
7,9,1,1,3,1,15,8,19,9,1000,1000,9,12,111,East,1100,369,W,E,E,E,E,W,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,9999,East,368
8,9,1,1,3,1,15,8,19,9,1000,1000,8,11,111,East,1100,368,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,9999,East,367
9,9,1,1,3,1,15,8,19,9,1000,1000,7,10,111,East,1100,367,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,9999,East,366
10,9,1,1,3,1,15,8,19,9,1000,1000,6,9,111,East,1100,366,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,9999,East,365
11,9,1,1,3,1,15,8,19,9,1000,1000,5,8,111,East,1100,365,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,9999,East,364
12,9,1,1,3,1,15,8,19,9,1000,1000,4,7,111,East,1100,364,E,E,E,E,W,E,E,E,E,W,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,9999,East,363
13,9,1,1,3,1,15,8,19,9,1000,1000,3,6,111,East,1100,363,E,E,E,W,W,E,E,E,W,G,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,9999,East,362
14,9,1,1,3,1,15,8,19,9,1000,1000,2,5,11,East,1100,362,E,E,W,W,W,E,E,W,G,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,9999,East,361
15,9,1,1,3,1,15,8,19,9,1000,1000,1,4,111,East,1100,361,E,W,W,W,E,E,W,G,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,9999,South,560
15,8,1,1,3,1,5,1,19,9,1000,1000,1000,5,1010,South,1110,560,E,E,E,E,E,E,W,W,W,E,E,W,E,E,E,E,E,E,E,E,W,W,W,W,W,9999,South,559
15,8,1,1,3,1,5,1,19,9,1000,1000,1000,5,1010,South,1110,559,E,E,E,E,E,E,W,W,W,E,E,W,E,E,E,E,E,E,E,E,W,W,W,W,W,9999,South,558
15,8,1,1,3,1,5,1,19,9,1000,1000,1000,5,1010,South,1110,558,E,E,E,E,E,E,W,W,W,E,E,W,E,E,E,E,E,E,E,E,W,W,W,W,W,9999,South,557
15,8,1,1,3,1,5,1,19,9,1000,1000,1000,5,1010,South,1110,557,E,E,E,E,E,E,W,W,W,E,E,W,E,E,E,E,E,E,E,E,W,W,W,W,W,9999,East,556
16,8,1,1,3,1,5,1,19,9,1000,1000,1000,4,1011,East,1110,556,E,E,E,E,E,W,W,W,E,E,W,E,E,E,E,E,E,E,E,E,W,W,W,W,W,9999,East,555
17,8,1,1,3,1,5,1,19,9,1000,1000,1000,3,1111,East,1110,555,E,E,E,E,E,W,W,E,E,E,E,E,E,E,E,E,E,E,E,G,W,W,W,W,W,9999,East,554
18,8,1,1,3,1,5,1,19,9,1000,1000,1000,2,1111,East,1110,554,E,E,E,E,W,W,E,E,E,W,E,E,E,E,W,E,E,E,G,W,W,W,W,W,W,9999,East,553
10,5,4,4,4,8,15,8,16,4,7,9,8,7,1111,South,0,-9,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,9999,South,-10
10,4,4,4,4,8,15,8,16,4,6,10,9,6,1111,South,0,-10,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,9999,South,-11
10,3,4,4,4,8,15,8,16,4,7,11,10,7,1011,South,0,-11,W,W,W,W,W,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,9999,East,-12
11,3,4,4,4,8,15,8,16,4,8,12,9,6,1011,East,0,-12,W,W,W,W,W,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,9999,East,-13
12,3,4,4,4,8,15,8,16,4,9,13,8,5,1011,East,0,-13,W,W,W,W,W,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,9999,East,-14
13,3,4,4,4,8,15,8,16,4,10,14,7,4,1011,East,0,-14,W,W,W,W,W,W,W,W,W,W,E,E,E,E,E,E,E,E,E,W,E,E,E,E,W,9999,East,-15
14,3,4,4,4,8,15,8,16,4,11,15,6,3,1011,East,0,-15,W,W,W,W,W,W,W,W,W,W,E,E,E,E,E,E,E,E,W,G,E,E,E,W,W,9999,East,-16
15,3,4,4,4,8,15,8,16,4,12,16,5,2,11,East,0,-16,W,W,W,W,W,W,W,W,W,W,E,E,E,E,E,E,E,W,G,E,E,E,W,W,W,9999,East,-17
16,3,4,4,4,8,15,8,16,4,13,17,6,1,1011,East,0,-17,W,W,W,W,W,W,W,W,W,W,E,E,E,E,E,E,W,G,E,E,E,W,W,W,E,9999,North,182
16,4,4,4,4,8,15,8,7,1,12,16,5,1000,110,North,1,182,W,W,W,W,W,E,E,E,E,E,E,W,E,E,E,E,W,W,W,E,E,E,E,E,E,9999,North,181
16,4,4,4,4,8,15,8,7,1,12,16,5,1000,110,North,1,181,W,W,W,W,W,E,E,E,E,E,E,W,E,E,E,E,W,W,W,E,E,E,E,E,E,9999,East,180
17,4,4,4,4,8,15,8,7,1,13,17,6,1000,111,East,1,180,W,W,W,W,W,E,E,E,E,E,W,E,E,E,E,W,W,W,E,E,E,E,E,E,E,9999,East,179
18,4,4,4,4,8,15,8,7,1,14,18,7,1000,1111,East,1,179,W,W,W,W,W,E,E,E,E,W,E,E,E,E,W,W,W,E,E,W,E,E,E,E,W,9999,East,178
19,4,4,4,4,8,15,8,7,1,15,19,8,1000,1101,East,1,178,W,W,W,W,W,E,E,E,W,W,E,E,E,W,W,W,E,E,W,W,E,E,E,W,W,9999,North,177
19,5,4,4,4,8,15,8,7,1,16,18,7,1000,1101,North,1,177,E,E,E,W,W,E,E,E,W,W,W,E,E,W,W,E,E,E,W,W,E,E,E,W,W,9999,North,176
19,6,4,4,4,8,15,8,7,1,17,17,6,1000,1101,North,1,176,E,E,E,W,W,W,E,E,W,W,E,E,E,W,W,E,E,E,W,W,E,E,E,W,W,9999,North,175
19,7,4,4,4,8,15,8,7,1,18,16,5,1000,1101,North,1,175,W,E,E,W,W,E,E,E,W,W,E,E,E,W,W,E,E,E,W,W,E,E,E,W,W,9999,North,174
19,8,4,4,4,8,15,8,7,1,19,15,4,1000,1101,North,1,174,E,E,E,W,W,E,E,E,W,W,E,E,E,W,W,E,E,E,W,W,W,W,W,W,W,9999,West,173
18,8,4,4,4,8,15,8,7,1,18,14,3,1000,1111,West,1,173,E,E,E,E,W,W,E,E,E,W,E,E,E,E,W,E,E,E,E,W,W,W,W,W,W,9999,West,172
17,8,4,4,4,8,15,8,7,1,17,13,2,1000,1111,West,1,172,E,E,E,E,E,W,W,E,E,E,G,E,E,E,E,E,E,E,E,E,W,W,W,W,W,9999,West,171
16,8,4,4,4,8,15,8,7,1,16,12,1,1000,1011,West,1,171,E,E,E,E,E,W,W,W,E,E,W,G,E,E,E,E,E,E,E,E,W,W,W,W,W,9999,West,370
15,8,4,4,4,8,5,1,7,1,15,11,1000,1000,1010,West,11,370,E,E,E,E,E,E,W,W,W,E,E,W,E,E,E,E,E,E,E,E,W,W,W,W,W,9999,North,369
15,9,4,4,4,8,5,1,7,1,16,12,1000,1000,111,North,11,369,E,W,W,W,E,E,W,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,9999,North,368
15,9,4,4,4,8,5,1,7,1,16,12,1000,1000,111,North,11,368,E,W,W,W,E,E,W,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,9999,West,367
14,9,4,4,4,8,5,1,7,1,15,11,1000,1000,11,West,11,367,E,E,W,W,W,E,E,W,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,9999,West,366
13,9,4,4,4,8,5,1,7,1,14,10,1000,1000,111,West,11,366,E,E,E,W,W,E,E,E,W,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,9999,West,365
12,9,4,4,4,8,5,1,7,1,13,9,1000,1000,111,West,11,365,E,E,E,E,W,E,E,E,E,W,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,9999,West,364
11,9,4,4,4,8,5,1,7,1,12,8,1000,1000,111,West,11,364,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,9999,West,363
10,9,4,4,4,8,5,1,7,1,11,7,1000,1000,111,West,11,363,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,9999,West,362
9,9,4,4,4,8,5,1,7,1,10,6,1000,1000,111,West,11,362,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,9999,West,361
8,9,4,4,4,8,5,1,7,1,9,5,1000,1000,111,West,11,361,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,9999,West,360
7,9,4,4,4,8,5,1,7,1,8,4,1000,1000,111,West,11,360,W,E,E,E,E,W,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,9999,West,359
6,9,4,4,4,8,5,1,7,1,7,3,1000,1000,111,West,11,359,W,W,E,E,E,G,W,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,9999,West,358
5,9,4,4,4,8,5,1,7,1,6,2,1000,1000,11,West,11,358,W,W,W,E,E,E,G,W,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,9999,West,357
4,9,4,4,4,8,5,1,7,1,5,1,1000,1000,111,West,11,357,E,W,W,W,E,E,E,G,W,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,9999,South,556
4,8,4,4,3,1,5,1,7,1,4,1000,1000,1000,1001,South,111,556,E,E,E,E,E,E,W,W,W,E,E,E,E,W,E,E,E,E,E,E,W,W,W,W,W,9999,South,555
4,8,4,4,3,1,5,1,7,1,4,1000,1000,1000,1001,South,111,555,E,E,E,E,E,E,W,W,W,E,E,E,E,W,E,E,E,E,E,E,W,W,W,W,W,9999,West,554
3,8,4,4,3,1,5,1,7,1,5,1000,1000,1000,1011,West,111,554,E,E,E,E,E,E,E,W,W,W,E,E,E,E,W,E,E,E,E,E,W,W,W,W,W,9999,West,553
2,8,4,4,3,1,5,1,7,1,6,1000,1000,1000,1111,West,111,553,W,E,E,E,E,W,E,E,W,W,W,E,E,E,E,W,E,E,E,E,W,W,W,W,W,9999,West,552
1,8,4,4,3,1,5,1,7,1,7,1000,1000,1000,1110,West,111,552,W,W,E,E,E,W,W,E,E,W,W,W,E,E,E,W,W,E,E,E,W,W,W,W,W,9999,South,551
1,7,4,4,3,1,5,1,7,1,6,1000,1000,1000,1110,South,111,551,W,W,E,E,W,W,W,E,E,E,W,W,E,E,W,W,W,E,E,E,W,W,E,E,E,9999,South,550
1,6,4,4,3,1,5,1,7,1,5,1000,1000,1000,1110,South,111,550,W,W,E,E,E,W,W,E,E,W,W,W,E,E,E,W,W,E,E,W,W,W,E,E,E,9999,South,549
1,5,4,4,3,1,5,1,7,1,4,1000,1000,1000,1110,South,111,549,W,W,E,E,E,W,W,E,E,E,W,W,E,E,W,W,W,E,E,E,W,W,E,E,W,9999,South,548
1,4,4,4,3,1,5,1,7,1,3,1000,1000,1000,1110,South,111,548,W,W,W,W,W,W,W,E,E,E,W,W,E,E,E,W,W,E,E,W,W,W,E,E,E,9999,East,547
2,4,4,4,3,1,5,1,7,1,2,1000,1000,1000,1111,East,111,547,W,W,W,W,W,W,E,E,E,E,W,E,E,E,G,W,E,E,W,W,W,E,E,E,E,9999,East,546
11,3,4,4,3,8,15,9,16,3,8,13,10,6,1011,East,0,-6,W,W,W,W,W,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,9999,East,-7
12,3,3,4,3,9,15,8,16,4,10,15,8,4,1011,East,0,-7,W,W,W,W,W,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,9999,East,-8
13,3,3,3,4,9,15,8,16,3,10,15,7,4,1011,East,0,-8,W,W,W,W,W,W,W,W,W,W,E,E,E,E,E,E,E,E,E,W,E,E,E,E,W,9999,East,-9
14,3,3,3,4,8,16,8,17,3,11,15,7,3,1011,East,0,-9,W,W,W,W,W,W,W,W,W,W,E,E,E,E,E,E,E,E,W,E,E,E,E,W,W,9999,East,-10
15,3,3,3,4,9,16,9,17,3,12,17,7,2,11,East,0,-10,W,W,W,W,W,W,W,W,W,W,E,E,E,E,G,E,E,W,E,E,E,E,W,W,W,9999,East,-11
16,3,3,3,4,8,15,9,17,3,13,17,7,2,1011,East,0,-11,W,W,W,W,W,W,W,W,W,W,E,E,E,G,E,E,W,E,E,E,E,W,W,W,E,9999,North,-12
16,4,2,3,4,8,16,9,18,3,15,16,5,2,110,North,0,-12,W,W,W,W,W,E,E,E,E,G,E,W,E,E,E,E,W,W,W,E,E,E,E,E,E,9999,North,-13
16,4,2,3,4,8,17,9,17,3,15,16,6,1,110,North,0,-13,W,W,W,W,W,E,E,E,G,E,E,W,E,E,E,E,W,W,W,E,E,E,E,E,E,9999,East,186
17,4,3,3,3,8,17,8,7,1,15,18,4,1000,111,East,1,186,W,W,W,W,W,E,E,E,E,E,W,E,E,E,E,W,W,W,E,E,E,E,E,E,E,9999,East,185
18,4,3,3,2,8,16,8,7,1,16,20,6,1000,1111,East,1,185,W,W,W,W,W,E,E,E,E,W,E,E,E,E,W,W,W,E,E,W,E,E,E,E,W,9999,South,184
18,3,3,3,3,8,16,9,7,1,15,20,8,1000,1011,South,1,184,W,W,W,W,W,W,W,W,W,W,E,E,E,E,W,E,E,E,E,W,W,W,E,E,W,9999,East,183
19,3,3,4,3,8,16,8,7,1,17,21,8,1000,1001,East,1,183,W,W,W,W,W,W,W,W,W,W,E,E,E,W,W,E,E,E,W,W,W,E,E,W,W,9999,North,182
19,4,4,4,2,8,16,9,7,1,15,21,8,1000,1101,North,1,182,W,W,W,W,W,E,E,E,W,W,E,E,E,W,W,W,E,E,W,W,E,E,E,W,W,9999,North,181
19,5,4,3,2,9,15,9,7,1,17,21,8,1000,1101,North,1,181,E,E,E,W,W,E,E,E,W,W,W,E,E,W,W,E,E,E,W,W,E,E,E,W,W,9999,North,180
19,6,4,3,3,9,15,9,7,1,18,19,7,1000,1101,North,1,180,E,E,E,W,W,W,E,E,W,W,E,E,E,W,W,E,E,E,W,W,E,E,E,W,W,9999,North,179
19,7,5,3,2,9,14,9,7,1,18,19,7,1000,1101,North,1,179,W,E,E,W,W,E,E,E,W,W,E,E,E,W,W,E,E,E,W,W,E,E,E,W,W,9999,North,178
19,8,6,3,2,8,15,9,7,1,18,17,5,1000,1101,North,1,178,E,E,E,W,W,E,E,E,W,W,E,E,E,W,W,E,E,E,W,W,W,W,W,W,W,9999,North,177
19,9,6,4,3,8,14,9,7,1,18,17,5,1000,101,North,1,177,E,E,E,W,W,E,E,E,W,W,E,E,E,W,W,W,W,W,W,W,W,W,W,W,W,9999,West,176
18,9,6,5,3,8,14,9,7,1,16,16,4,1000,111,West,1,176,W,E,E,E,W,E,E,E,E,W,E,E,E,E,W,W,W,W,W,W,W,W,W,W,W,9999,West,175
17,9,6,4,2,8,14,9,7,1,16,16,3,1000,111,West,1,175,W,W,E,E,E,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,9999,West,174
16,9,6,4,2,8,13,9,7,1,15,15,3,1000,111,West,1,174,W,W,W,E,E,W,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,9999,West,173
15,9,6,3,3,8,13,9,7,1,15,13,2,1000,111,West,1,173,E,W,W,W,E,E,W,E,E,E,G,E,E,E,E,W,W,W,W,W,W,W,W,W,W,9999,West,372
14,9,6,4,2,8,5,1,7,1,13,13,1000,1000,11,West,11,372,E,E,W,W,W,E,E,W,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,9999,West,371
13,9,6,4,3,8,5,1,7,1,12,11,1000,1000,111,West,11,371,E,E,E,W,W,E,E,E,W,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,9999,West,370
12,9,7,4,2,8,5,1,7,1,10,11,1000,1000,111,West,11,370,E,E,E,E,W,E,E,E,E,W,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,9999,West,369
11,9,7,3,2,8,5,1,7,1,10,10,1000,1000,111,West,11,369,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,9999,West,368
10,9,7,4,2,8,5,1,7,1,8,9,1000,1000,111,West,11,368,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,9999,South,367
10,8,7,4,2,8,5,1,7,1,7,8,1000,1000,1111,South,11,367,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,9999,South,366
10,7,7,5,2,8,5,1,7,1,5,9,1000,1000,1111,South,11,366,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,9999,South,365
10,6,7,6,1,8,5,1,7,1,3,11,1000,1000,1111,South,11,365,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,9999,West,364
9,6,7,7,1,7,5,1,7,1,3,9,1000,1000,1111,West,11,364,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,G,E,E,E,E,E,E,E,E,E,9999,West,363
8,6,7,8,1,6,5,1,7,1,3,7,1000,1000,1111,West,11,363,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,G,E,E,E,9999,West,362
7,6,7,7,1,7,5,1,7,1,1,7,1000,1000,1111,West,11,362,W,E,E,E,E,W,E,E,E,E,E,E,E,E,E,W,E,G,E,E,W,E,E,E,E,9999,West,361
6,6,7,8,1,7,5,1,7,1,3,6,1000,1000,1111,West,11,361,E,W,E,E,E,W,W,E,E,E,E,E,E,E,E,W,W,E,E,E,E,W,E,G,E,9999,West,360
5,6,8,8,1,8,5,1,7,1,5,6,1000,1000,11,West,11,360,E,E,W,E,E,W,W,W,E,E,E,E,E,E,E,W,W,W,E,E,E,E,W,E,E,9999,East,359
6,6,8,8,1,8,5,1,7,1,4,7,1000,1000,1111,East,11,359,E,W,E,E,E,W,W,E,E,E,E,E,E,E,E,W,W,E,E,E,E,W,E,E,G,9999,East,358
7,6,9,8,1,8,5,1,7,1,4,8,1000,1000,1111,East,11,358,W,E,E,E,E,W,E,E,E,E,E,E,E,E,E,W,E,E,E,E,W,E,E,E,G,9999,East,357
8,6,9,9,1,9,5,1,7,1,4,10,1000,1000,1111,East,11,357,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,9999,North,356
8,7,9,9,1,8,5,1,7,1,3,8,1000,1000,1111,North,11,356,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,G,E,9999,North,355
